,item,clause_type,locality,grammatical,counterbalance,subject,mismatch_position,mismatch_feature,head_noun,distractor_noun,verb,pronoun,sentence,sentence_no_eos,bert_sentence,surprisal
225,19,embed,nonlocal,0,b,male,local_subj,number,sons,boy,considered,themselves,The sons said that the boy considered themselves . <eos>,The sons said that the boy considered themselves .,the sons said that the boy considered ***mask*** .,0.1897083392888682
226,19,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,considered,themselves,The girls said that the daughter considered themselves . <eos>,The girls said that the daughter considered themselves .,the girls said that the daughter considered ***mask*** .,0.2178194624516008
227,19,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,considered,themselves,The daughters said that the girl considered themselves . <eos>,The daughters said that the girl considered themselves .,the daughters said that the girl considered ***mask*** .,0.09825841314883052
228,20,embed,local,1,a,male,none,none,boys,sons,identified,themselves,The boys said that the sons identified themselves . <eos>,The boys said that the sons identified themselves .,the boys said that the sons identified ***mask*** .,3.611951532525561e-05
229,20,embed,local,1,b,male,none,none,sons,boys,identified,themselves,The sons said that the boys identified themselves . <eos>,The sons said that the boys identified themselves .,the sons said that the boys identified ***mask*** .,9.200733474634441e-06
230,20,embed,local,1,a,female,none,none,girls,daughters,identified,themselves,The girls said that the daughters identified themselves . <eos>,The girls said that the daughters identified themselves .,the girls said that the daughters identified ***mask*** .,1.2210758916292951e-05
231,20,embed,local,1,b,female,none,none,daughters,girls,identified,themselves,The daughters said that the girls identified themselves . <eos>,The daughters said that the girls identified themselves .,the daughters said that the girls identified ***mask*** .,8.755188709274276e-06
232,20,embed,local,1,a,male,nonlocal_subj,number,boy,sons,identified,themselves,The boy said that the sons identified themselves . <eos>,The boy said that the sons identified themselves .,the boy said that the sons identified ***mask*** .,4.778882403574151e-05
233,20,embed,local,1,b,male,nonlocal_subj,number,son,boys,identified,themselves,The son said that the boys identified themselves . <eos>,The son said that the boys identified themselves .,the son said that the boys identified ***mask*** .,4.816520196970093e-06
234,20,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,identified,themselves,The girl said that the daughters identified themselves . <eos>,The girl said that the daughters identified themselves .,the girl said that the daughters identified ***mask*** .,8.792071096580412e-06
235,20,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,identified,themselves,The daughter said that the girls identified themselves . <eos>,The daughter said that the girls identified themselves .,the daughter said that the girls identified ***mask*** .,4.963449633386157e-06
236,20,embed,nonlocal,0,a,male,local_subj,number,boys,son,identified,themselves,The boys said that the son identified themselves . <eos>,The boys said that the son identified themselves .,the boys said that the son identified ***mask*** .,0.0008754922120347581
237,20,embed,nonlocal,0,b,male,local_subj,number,sons,boy,identified,themselves,The sons said that the boy identified themselves . <eos>,The sons said that the boy identified themselves .,the sons said that the boy identified ***mask*** .,0.0007233225332919826
238,20,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,identified,themselves,The girls said that the daughter identified themselves . <eos>,The girls said that the daughter identified themselves .,the girls said that the daughter identified ***mask*** .,0.000167937969978824
239,20,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,identified,themselves,The daughters said that the girl identified themselves . <eos>,The daughters said that the girl identified themselves .,the daughters said that the girl identified ***mask*** .,0.00014631291821323782
240,21,embed,local,1,a,male,none,none,boys,sons,made,themselves,The boys said that the sons made themselves . <eos>,The boys said that the sons made themselves .,the boys said that the sons made ***mask*** .,0.10021465693608722
241,21,embed,local,1,b,male,none,none,sons,boys,made,themselves,The sons said that the boys made themselves . <eos>,The sons said that the boys made themselves .,the sons said that the boys made ***mask*** .,0.06594474145702212
242,21,embed,local,1,a,female,none,none,girls,daughters,made,themselves,The girls said that the daughters made themselves . <eos>,The girls said that the daughters made themselves .,the girls said that the daughters made ***mask*** .,0.04512960307041576
243,21,embed,local,1,b,female,none,none,daughters,girls,made,themselves,The daughters said that the girls made themselves . <eos>,The daughters said that the girls made themselves .,the daughters said that the girls made ***mask*** .,0.038598176185502854
244,21,embed,local,1,a,male,nonlocal_subj,number,boy,sons,made,themselves,The boy said that the sons made themselves . <eos>,The boy said that the sons made themselves .,the boy said that the sons made ***mask*** .,0.05761493622571176
245,21,embed,local,1,b,male,nonlocal_subj,number,son,boys,made,themselves,The son said that the boys made themselves . <eos>,The son said that the boys made themselves .,the son said that the boys made ***mask*** .,0.0902847638769676
246,21,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,made,themselves,The girl said that the daughters made themselves . <eos>,The girl said that the daughters made themselves .,the girl said that the daughters made ***mask*** .,0.04155871649940274
247,21,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,made,themselves,The daughter said that the girls made themselves . <eos>,The daughter said that the girls made themselves .,the daughter said that the girls made ***mask*** .,0.06132647726177777
248,21,embed,nonlocal,0,a,male,local_subj,number,boys,son,made,themselves,The boys said that the son made themselves . <eos>,The boys said that the son made themselves .,the boys said that the son made ***mask*** .,1.3226441065984575
249,21,embed,nonlocal,0,b,male,local_subj,number,sons,boy,made,themselves,The sons said that the boy made themselves . <eos>,The sons said that the boy made themselves .,the sons said that the boy made ***mask*** .,0.508954580653388
250,21,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,made,themselves,The girls said that the daughter made themselves . <eos>,The girls said that the daughter made themselves .,the girls said that the daughter made ***mask*** .,0.6731993311653903
251,21,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,made,themselves,The daughters said that the girl made themselves . <eos>,The daughters said that the girl made themselves .,the daughters said that the girl made ***mask*** .,0.27298128434756425
252,22,embed,local,1,a,male,none,none,boys,sons,found,themselves,The boys said that the sons found themselves . <eos>,The boys said that the sons found themselves .,the boys said that the sons found ***mask*** .,0.019856696310363204
253,22,embed,local,1,b,male,none,none,sons,boys,found,themselves,The sons said that the boys found themselves . <eos>,The sons said that the boys found themselves .,the sons said that the boys found ***mask*** .,0.007937555453570458
254,22,embed,local,1,a,female,none,none,girls,daughters,found,themselves,The girls said that the daughters found themselves . <eos>,The girls said that the daughters found themselves .,the girls said that the daughters found ***mask*** .,0.008278996808670131
255,22,embed,local,1,b,female,none,none,daughters,girls,found,themselves,The daughters said that the girls found themselves . <eos>,The daughters said that the girls found themselves .,the daughters said that the girls found ***mask*** .,0.007866434613807208
256,22,embed,local,1,a,male,nonlocal_subj,number,boy,sons,found,themselves,The boy said that the sons found themselves . <eos>,The boy said that the sons found themselves .,the boy said that the sons found ***mask*** .,0.026951422393601876
257,22,embed,local,1,b,male,nonlocal_subj,number,son,boys,found,themselves,The son said that the boys found themselves . <eos>,The son said that the boys found themselves .,the son said that the boys found ***mask*** .,0.010714420510306251
258,22,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,found,themselves,The girl said that the daughters found themselves . <eos>,The girl said that the daughters found themselves .,the girl said that the daughters found ***mask*** .,0.011675360494226128
259,22,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,found,themselves,The daughter said that the girls found themselves . <eos>,The daughter said that the girls found themselves .,the daughter said that the girls found ***mask*** .,0.009573773364644815
260,22,embed,nonlocal,0,a,male,local_subj,number,boys,son,found,themselves,The boys said that the son found themselves . <eos>,The boys said that the son found themselves .,the boys said that the son found ***mask*** .,0.2854644400950354
261,22,embed,nonlocal,0,b,male,local_subj,number,sons,boy,found,themselves,The sons said that the boy found themselves . <eos>,The sons said that the boy found themselves .,the sons said that the boy found ***mask*** .,0.13876100023069066
262,22,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,found,themselves,The girls said that the daughter found themselves . <eos>,The girls said that the daughter found themselves .,the girls said that the daughter found ***mask*** .,0.12857100419435738
263,22,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,found,themselves,The daughters said that the girl found themselves . <eos>,The daughters said that the girl found themselves .,the daughters said that the girl found ***mask*** .,0.06606872559558293
264,23,embed,local,1,a,male,none,none,boys,sons,distinguished,themselves,The boys said that the sons distinguished themselves . <eos>,The boys said that the sons distinguished themselves .,the boys said that the sons distinguished ***mask*** .,1.7121242434844348e-07
265,23,embed,local,1,b,male,none,none,sons,boys,distinguished,themselves,The sons said that the boys distinguished themselves . <eos>,The sons said that the boys distinguished themselves .,the sons said that the boys distinguished ***mask*** .,4.564857020537362e-08
266,23,embed,local,1,a,female,none,none,girls,daughters,distinguished,themselves,The girls said that the daughters distinguished themselves . <eos>,The girls said that the daughters distinguished themselves .,the girls said that the daughters distinguished ***mask*** .,1.3020323399791987e-07
267,23,embed,local,1,b,female,none,none,daughters,girls,distinguished,themselves,The daughters said that the girls distinguished themselves . <eos>,The daughters said that the girls distinguished themselves .,the daughters said that the girls distinguished ***mask*** .,7.672451166163262e-08
268,23,embed,local,1,a,male,nonlocal_subj,number,boy,sons,distinguished,themselves,The boy said that the sons distinguished themselves . <eos>,The boy said that the sons distinguished themselves .,the boy said that the sons distinguished ***mask*** .,2.953357862289314e-07
269,23,embed,local,1,b,male,nonlocal_subj,number,son,boys,distinguished,themselves,The son said that the boys distinguished themselves . <eos>,The son said that the boys distinguished themselves .,the son said that the boys distinguished ***mask*** .,3.1994212791163656e-08
270,23,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,distinguished,themselves,The girl said that the daughters distinguished themselves . <eos>,The girl said that the daughters distinguished themselves .,the girl said that the daughters distinguished ***mask*** .,2.2771538773760097e-07
271,23,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,distinguished,themselves,The daughter said that the girls distinguished themselves . <eos>,The daughter said that the girls distinguished themselves .,the daughter said that the girls distinguished ***mask*** .,6.986645808508994e-08
272,23,embed,nonlocal,0,a,male,local_subj,number,boys,son,distinguished,themselves,The boys said that the son distinguished themselves . <eos>,The boys said that the son distinguished themselves .,the boys said that the son distinguished ***mask*** .,2.4867255954596945e-05
273,23,embed,nonlocal,0,b,male,local_subj,number,sons,boy,distinguished,themselves,The sons said that the boy distinguished themselves . <eos>,The sons said that the boy distinguished themselves .,the sons said that the boy distinguished ***mask*** .,2.100427940373433e-05
274,23,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,distinguished,themselves,The girls said that the daughter distinguished themselves . <eos>,The girls said that the daughter distinguished themselves .,the girls said that the daughter distinguished ***mask*** .,1.0822472029629787e-05
275,23,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,distinguished,themselves,The daughters said that the girl distinguished themselves . <eos>,The daughters said that the girl distinguished themselves .,the daughters said that the girl distinguished ***mask*** .,3.0795113169583526e-05
276,24,embed,local,1,a,male,none,none,boys,sons,taught,themselves,The boys said that the sons taught themselves . <eos>,The boys said that the sons taught themselves .,the boys said that the sons taught ***mask*** .,0.0009876440251267563
277,24,embed,local,1,b,male,none,none,sons,boys,taught,themselves,The sons said that the boys taught themselves . <eos>,The sons said that the boys taught themselves .,the sons said that the boys taught ***mask*** .,0.0005736138047836703
278,24,embed,local,1,a,female,none,none,girls,daughters,taught,themselves,The girls said that the daughters taught themselves . <eos>,The girls said that the daughters taught themselves .,the girls said that the daughters taught ***mask*** .,0.00047715117600041475
279,24,embed,local,1,b,female,none,none,daughters,girls,taught,themselves,The daughters said that the girls taught themselves . <eos>,The daughters said that the girls taught themselves .,the daughters said that the girls taught ***mask*** .,0.00041390982856878955
280,24,embed,local,1,a,male,nonlocal_subj,number,boy,sons,taught,themselves,The boy said that the sons taught themselves . <eos>,The boy said that the sons taught themselves .,the boy said that the sons taught ***mask*** .,0.007390410364667806
281,24,embed,local,1,b,male,nonlocal_subj,number,son,boys,taught,themselves,The son said that the boys taught themselves . <eos>,The son said that the boys taught themselves .,the son said that the boys taught ***mask*** .,0.0012859018161422544
282,24,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,taught,themselves,The girl said that the daughters taught themselves . <eos>,The girl said that the daughters taught themselves .,the girl said that the daughters taught ***mask*** .,0.0018147967220375843
283,24,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,taught,themselves,The daughter said that the girls taught themselves . <eos>,The daughter said that the girls taught themselves .,the daughter said that the girls taught ***mask*** .,0.0008416482093736194
284,24,embed,nonlocal,0,a,male,local_subj,number,boys,son,taught,themselves,The boys said that the son taught themselves . <eos>,The boys said that the son taught themselves .,the boys said that the son taught ***mask*** .,0.016777478517240513
285,24,embed,nonlocal,0,b,male,local_subj,number,sons,boy,taught,themselves,The sons said that the boy taught themselves . <eos>,The sons said that the boy taught themselves .,the sons said that the boy taught ***mask*** .,0.010712781620050743
286,24,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,taught,themselves,The girls said that the daughter taught themselves . <eos>,The girls said that the daughter taught themselves .,the girls said that the daughter taught ***mask*** .,0.007605502113593437
287,24,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,taught,themselves,The daughters said that the girl taught themselves . <eos>,The daughters said that the girl taught themselves .,the daughters said that the girl taught ***mask*** .,0.005036432594087331
288,25,embed,local,1,a,male,none,none,boys,sons,killed,themselves,The boys said that the sons killed themselves . <eos>,The boys said that the sons killed themselves .,the boys said that the sons killed ***mask*** .,0.0005022207953403465
289,25,embed,local,1,b,male,none,none,sons,boys,killed,themselves,The sons said that the boys killed themselves . <eos>,The sons said that the boys killed themselves .,the sons said that the boys killed ***mask*** .,0.00011920592288653355
290,25,embed,local,1,a,female,none,none,girls,daughters,killed,themselves,The girls said that the daughters killed themselves . <eos>,The girls said that the daughters killed themselves .,the girls said that the daughters killed ***mask*** .,5.475732447649154e-05
291,25,embed,local,1,b,female,none,none,daughters,girls,killed,themselves,The daughters said that the girls killed themselves . <eos>,The daughters said that the girls killed themselves .,the daughters said that the girls killed ***mask*** .,5.011489716282572e-05
292,25,embed,local,1,a,male,nonlocal_subj,number,boy,sons,killed,themselves,The boy said that the sons killed themselves . <eos>,The boy said that the sons killed themselves .,the boy said that the sons killed ***mask*** .,0.0010358492946964902
293,25,embed,local,1,b,male,nonlocal_subj,number,son,boys,killed,themselves,The son said that the boys killed themselves . <eos>,The son said that the boys killed themselves .,the son said that the boys killed ***mask*** .,0.00012801043066972676
294,25,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,killed,themselves,The girl said that the daughters killed themselves . <eos>,The girl said that the daughters killed themselves .,the girl said that the daughters killed ***mask*** .,9.747320043650806e-05
295,25,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,killed,themselves,The daughter said that the girls killed themselves . <eos>,The daughter said that the girls killed themselves .,the daughter said that the girls killed ***mask*** .,8.877754576823789e-05
296,25,embed,nonlocal,0,a,male,local_subj,number,boys,son,killed,themselves,The boys said that the son killed themselves . <eos>,The boys said that the son killed themselves .,the boys said that the son killed ***mask*** .,0.007768433527025563
297,25,embed,nonlocal,0,b,male,local_subj,number,sons,boy,killed,themselves,The sons said that the boy killed themselves . <eos>,The sons said that the boy killed themselves .,the sons said that the boy killed ***mask*** .,0.009963916487876139
298,25,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,killed,themselves,The girls said that the daughter killed themselves . <eos>,The girls said that the daughter killed themselves .,the girls said that the daughter killed ***mask*** .,0.0021455246321566185
299,25,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,killed,themselves,The daughters said that the girl killed themselves . <eos>,The daughters said that the girl killed themselves .,the daughters said that the girl killed ***mask*** .,0.0018556627258958748
300,26,embed,local,1,a,male,none,none,boys,sons,called,themselves,The boys said that the sons called themselves . <eos>,The boys said that the sons called themselves .,the boys said that the sons called ***mask*** .,0.014827479502566318
301,26,embed,local,1,b,male,none,none,sons,boys,called,themselves,The sons said that the boys called themselves . <eos>,The sons said that the boys called themselves .,the sons said that the boys called ***mask*** .,0.011706207802178658
302,26,embed,local,1,a,female,none,none,girls,daughters,called,themselves,The girls said that the daughters called themselves . <eos>,The girls said that the daughters called themselves .,the girls said that the daughters called ***mask*** .,0.009954262167151276
303,26,embed,local,1,b,female,none,none,daughters,girls,called,themselves,The daughters said that the girls called themselves . <eos>,The daughters said that the girls called themselves .,the daughters said that the girls called ***mask*** .,0.007246922188931895
304,26,embed,local,1,a,male,nonlocal_subj,number,boy,sons,called,themselves,The boy said that the sons called themselves . <eos>,The boy said that the sons called themselves .,the boy said that the sons called ***mask*** .,0.008238064715096154
305,26,embed,local,1,b,male,nonlocal_subj,number,son,boys,called,themselves,The son said that the boys called themselves . <eos>,The son said that the boys called themselves .,the son said that the boys called ***mask*** .,0.02277709811491279
306,26,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,called,themselves,The girl said that the daughters called themselves . <eos>,The girl said that the daughters called themselves .,the girl said that the daughters called ***mask*** .,0.009677073339203122
307,26,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,called,themselves,The daughter said that the girls called themselves . <eos>,The daughter said that the girls called themselves .,the daughter said that the girls called ***mask*** .,0.016459536913326057
308,26,embed,nonlocal,0,a,male,local_subj,number,boys,son,called,themselves,The boys said that the son called themselves . <eos>,The boys said that the son called themselves .,the boys said that the son called ***mask*** .,0.245712765830393
309,26,embed,nonlocal,0,b,male,local_subj,number,sons,boy,called,themselves,The sons said that the boy called themselves . <eos>,The sons said that the boy called themselves .,the sons said that the boy called ***mask*** .,0.13589142658028155
310,26,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,called,themselves,The girls said that the daughter called themselves . <eos>,The girls said that the daughter called themselves .,the girls said that the daughter called ***mask*** .,0.14995877872743846
311,26,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,called,themselves,The daughters said that the girl called themselves . <eos>,The daughters said that the girl called themselves .,the daughters said that the girl called ***mask*** .,0.08635421437920904
312,27,embed,local,1,a,male,none,none,boys,sons,dedicated,themselves,The boys said that the sons dedicated themselves . <eos>,The boys said that the sons dedicated themselves .,the boys said that the sons dedicated ***mask*** .,3.7985253047726016e-06
313,27,embed,local,1,b,male,none,none,sons,boys,dedicated,themselves,The sons said that the boys dedicated themselves . <eos>,The sons said that the boys dedicated themselves .,the sons said that the boys dedicated ***mask*** .,1.2674356524853466e-06
314,27,embed,local,1,a,female,none,none,girls,daughters,dedicated,themselves,The girls said that the daughters dedicated themselves . <eos>,The girls said that the daughters dedicated themselves .,the girls said that the daughters dedicated ***mask*** .,9.087043958836842e-07
315,27,embed,local,1,b,female,none,none,daughters,girls,dedicated,themselves,The daughters said that the girls dedicated themselves . <eos>,The daughters said that the girls dedicated themselves .,the daughters said that the girls dedicated ***mask*** .,7.251791383286166e-07
316,27,embed,local,1,a,male,nonlocal_subj,number,boy,sons,dedicated,themselves,The boy said that the sons dedicated themselves . <eos>,The boy said that the sons dedicated themselves .,the boy said that the sons dedicated ***mask*** .,7.690496370120178e-06
317,27,embed,local,1,b,male,nonlocal_subj,number,son,boys,dedicated,themselves,The son said that the boys dedicated themselves . <eos>,The son said that the boys dedicated themselves .,the son said that the boys dedicated ***mask*** .,1.3217812083427877e-06
318,27,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,dedicated,themselves,The girl said that the daughters dedicated themselves . <eos>,The girl said that the daughters dedicated themselves .,the girl said that the daughters dedicated ***mask*** .,3.472795924570488e-06
319,27,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,dedicated,themselves,The daughter said that the girls dedicated themselves . <eos>,The daughter said that the girls dedicated themselves .,the daughter said that the girls dedicated ***mask*** .,6.980680361695887e-07
320,27,embed,nonlocal,0,a,male,local_subj,number,boys,son,dedicated,themselves,The boys said that the son dedicated themselves . <eos>,The boys said that the son dedicated themselves .,the boys said that the son dedicated ***mask*** .,0.0007025752149725166
321,27,embed,nonlocal,0,b,male,local_subj,number,sons,boy,dedicated,themselves,The sons said that the boy dedicated themselves . <eos>,The sons said that the boy dedicated themselves .,the sons said that the boy dedicated ***mask*** .,0.0005554184506200361
322,27,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,dedicated,themselves,The girls said that the daughter dedicated themselves . <eos>,The girls said that the daughter dedicated themselves .,the girls said that the daughter dedicated ***mask*** .,0.0003563092890994562
323,27,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,dedicated,themselves,The daughters said that the girl dedicated themselves . <eos>,The daughters said that the girl dedicated themselves .,the daughters said that the girl dedicated ***mask*** .,0.00042838818613568334
324,28,embed,local,1,a,male,none,none,boys,sons,declared,themselves,The boys said that the sons declared themselves . <eos>,The boys said that the sons declared themselves .,the boys said that the sons declared ***mask*** .,0.00041811782191305635
325,28,embed,local,1,b,male,none,none,sons,boys,declared,themselves,The sons said that the boys declared themselves . <eos>,The sons said that the boys declared themselves .,the sons said that the boys declared ***mask*** .,0.0002292190784026491
326,28,embed,local,1,a,female,none,none,girls,daughters,declared,themselves,The girls said that the daughters declared themselves . <eos>,The girls said that the daughters declared themselves .,the girls said that the daughters declared ***mask*** .,0.00019103628151279767
327,28,embed,local,1,b,female,none,none,daughters,girls,declared,themselves,The daughters said that the girls declared themselves . <eos>,The daughters said that the girls declared themselves .,the daughters said that the girls declared ***mask*** .,0.00014632156919232
328,28,embed,local,1,a,male,nonlocal_subj,number,boy,sons,declared,themselves,The boy said that the sons declared themselves . <eos>,The boy said that the sons declared themselves .,the boy said that the sons declared ***mask*** .,0.0003091241015581516
329,28,embed,local,1,b,male,nonlocal_subj,number,son,boys,declared,themselves,The son said that the boys declared themselves . <eos>,The son said that the boys declared themselves .,the son said that the boys declared ***mask*** .,0.00020243676254036422
330,28,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,declared,themselves,The girl said that the daughters declared themselves . <eos>,The girl said that the daughters declared themselves .,the girl said that the daughters declared ***mask*** .,0.00023890870552133823
331,28,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,declared,themselves,The daughter said that the girls declared themselves . <eos>,The daughter said that the girls declared themselves .,the daughter said that the girls declared ***mask*** .,0.00020964454616067985
332,28,embed,nonlocal,0,a,male,local_subj,number,boys,son,declared,themselves,The boys said that the son declared themselves . <eos>,The boys said that the son declared themselves .,the boys said that the son declared ***mask*** .,0.03843466109627788
333,28,embed,nonlocal,0,b,male,local_subj,number,sons,boy,declared,themselves,The sons said that the boy declared themselves . <eos>,The sons said that the boy declared themselves .,the sons said that the boy declared ***mask*** .,0.016874634244523342
334,28,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,declared,themselves,The girls said that the daughter declared themselves . <eos>,The girls said that the daughter declared themselves .,the girls said that the daughter declared ***mask*** .,0.020975947410411425
335,28,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,declared,themselves,The daughters said that the girl declared themselves . <eos>,The daughters said that the girl declared themselves .,the daughters said that the girl declared ***mask*** .,0.013687716645305737
336,29,embed,local,1,a,male,none,none,boys,sons,proved,themselves,The boys said that the sons proved themselves . <eos>,The boys said that the sons proved themselves .,the boys said that the sons proved ***mask*** .,0.0005351739208911229
337,29,embed,local,1,b,male,none,none,sons,boys,proved,themselves,The sons said that the boys proved themselves . <eos>,The sons said that the boys proved themselves .,the sons said that the boys proved ***mask*** .,0.0003604012431156718
338,29,embed,local,1,a,female,none,none,girls,daughters,proved,themselves,The girls said that the daughters proved themselves . <eos>,The girls said that the daughters proved themselves .,the girls said that the daughters proved ***mask*** .,0.0005226154034956127
339,29,embed,local,1,b,female,none,none,daughters,girls,proved,themselves,The daughters said that the girls proved themselves . <eos>,The daughters said that the girls proved themselves .,the daughters said that the girls proved ***mask*** .,0.0006745720047029463
340,29,embed,local,1,a,male,nonlocal_subj,number,boy,sons,proved,themselves,The boy said that the sons proved themselves . <eos>,The boy said that the sons proved themselves .,the boy said that the sons proved ***mask*** .,0.0004134084959393107
341,29,embed,local,1,b,male,nonlocal_subj,number,son,boys,proved,themselves,The son said that the boys proved themselves . <eos>,The son said that the boys proved themselves .,the son said that the boys proved ***mask*** .,0.00028619567680823407
342,29,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,proved,themselves,The girl said that the daughters proved themselves . <eos>,The girl said that the daughters proved themselves .,the girl said that the daughters proved ***mask*** .,0.0004231913883259003
343,29,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,proved,themselves,The daughter said that the girls proved themselves . <eos>,The daughter said that the girls proved themselves .,the daughter said that the girls proved ***mask*** .,0.000562867329143517
344,29,embed,nonlocal,0,a,male,local_subj,number,boys,son,proved,themselves,The boys said that the son proved themselves . <eos>,The boys said that the son proved themselves .,the boys said that the son proved ***mask*** .,0.007282193867857178
345,29,embed,nonlocal,0,b,male,local_subj,number,sons,boy,proved,themselves,The sons said that the boy proved themselves . <eos>,The sons said that the boy proved themselves .,the sons said that the boy proved ***mask*** .,0.007371110012525757
346,29,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,proved,themselves,The girls said that the daughter proved themselves . <eos>,The girls said that the daughter proved themselves .,the girls said that the daughter proved ***mask*** .,0.006020258689595165
347,29,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,proved,themselves,The daughters said that the girl proved themselves . <eos>,The daughters said that the girl proved themselves .,the daughters said that the girl proved ***mask*** .,0.015040637928128299
348,30,embed,local,1,a,male,none,none,boys,sons,shot,themselves,The boys said that the sons shot themselves . <eos>,The boys said that the sons shot themselves .,the boys said that the sons shot ***mask*** .,0.0015746997166532634
349,30,embed,local,1,b,male,none,none,sons,boys,shot,themselves,The sons said that the boys shot themselves . <eos>,The sons said that the boys shot themselves .,the sons said that the boys shot ***mask*** .,0.0008528582282880192
350,30,embed,local,1,a,female,none,none,girls,daughters,shot,themselves,The girls said that the daughters shot themselves . <eos>,The girls said that the daughters shot themselves .,the girls said that the daughters shot ***mask*** .,0.0005277919461306845
351,30,embed,local,1,b,female,none,none,daughters,girls,shot,themselves,The daughters said that the girls shot themselves . <eos>,The daughters said that the girls shot themselves .,the daughters said that the girls shot ***mask*** .,0.0005660632159617561
352,30,embed,local,1,a,male,nonlocal_subj,number,boy,sons,shot,themselves,The boy said that the sons shot themselves . <eos>,The boy said that the sons shot themselves .,the boy said that the sons shot ***mask*** .,0.0015144582571069028
353,30,embed,local,1,b,male,nonlocal_subj,number,son,boys,shot,themselves,The son said that the boys shot themselves . <eos>,The son said that the boys shot themselves .,the son said that the boys shot ***mask*** .,0.0010825533354727511
354,30,embed,local,1,a,female,nonlocal_subj,number,girl,daughters,shot,themselves,The girl said that the daughters shot themselves . <eos>,The girl said that the daughters shot themselves .,the girl said that the daughters shot ***mask*** .,0.00043192216333508493
355,30,embed,local,1,b,female,nonlocal_subj,number,daughter,girls,shot,themselves,The daughter said that the girls shot themselves . <eos>,The daughter said that the girls shot themselves .,the daughter said that the girls shot ***mask*** .,0.000935082215350521
356,30,embed,nonlocal,0,a,male,local_subj,number,boys,son,shot,themselves,The boys said that the son shot themselves . <eos>,The boys said that the son shot themselves .,the boys said that the son shot ***mask*** .,0.025385467102067995
357,30,embed,nonlocal,0,b,male,local_subj,number,sons,boy,shot,themselves,The sons said that the boy shot themselves . <eos>,The sons said that the boy shot themselves .,the sons said that the boy shot ***mask*** .,0.020119012011725643
358,30,embed,nonlocal,0,a,female,local_subj,number,girls,daughter,shot,themselves,The girls said that the daughter shot themselves . <eos>,The girls said that the daughter shot themselves .,the girls said that the daughter shot ***mask*** .,0.01319942930033622
359,30,embed,nonlocal,0,b,female,local_subj,number,daughters,girl,shot,themselves,The daughters said that the girl shot themselves . <eos>,The daughters said that the girl shot themselves .,the daughters said that the girl shot ***mask*** .,0.01625973920189802
360,31,embed,local,1,a,male,none,none,boys,men,saw,themselves,The boys said that the men saw themselves . <eos>,The boys said that the men saw themselves .,the boys said that the men saw ***mask*** .,0.09096659682991785
361,31,embed,local,1,b,male,none,none,men,boys,saw,themselves,The men said that the boys saw themselves . <eos>,The men said that the boys saw themselves .,the men said that the boys saw ***mask*** .,0.10323560372298729
362,31,embed,local,1,a,female,none,none,girls,women,saw,themselves,The girls said that the women saw themselves . <eos>,The girls said that the women saw themselves .,the girls said that the women saw ***mask*** .,0.02580469352822099
363,31,embed,local,1,b,female,none,none,women,girls,saw,themselves,The women said that the girls saw themselves . <eos>,The women said that the girls saw themselves .,the women said that the girls saw ***mask*** .,0.038153382258063376
