item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
17,embed,local,1,b,none,none,surgeon,mechanic,congratulated,himself,The surgeon said that the mechanic congratulated himself . <eos>,The surgeon said that the mechanic congratulated himself .
17,embed,local,1,c,none,none,banker,surgeon,congratulated,himself,The banker said that the surgeon congratulated himself . <eos>,The banker said that the surgeon congratulated himself .
17,embed,local,1,d,none,none,surgeon,banker,congratulated,himself,The surgeon said that the banker congratulated himself . <eos>,The surgeon said that the banker congratulated himself .
17,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,congratulated,himself,The mechanics said that the surgeon congratulated himself . <eos>,The mechanics said that the surgeon congratulated himself .
17,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,congratulated,himself,The surgeons said that the mechanic congratulated himself . <eos>,The surgeons said that the mechanic congratulated himself .
17,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,congratulated,himself,The bankers said that the surgeon congratulated himself . <eos>,The bankers said that the surgeon congratulated himself .
17,embed,local,1,d,nonlocal_subj,number,surgeons,banker,congratulated,himself,The surgeons said that the banker congratulated himself . <eos>,The surgeons said that the banker congratulated himself .
17,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,congratulated,himself,The mechanic said that the surgeons congratulated himself . <eos>,The mechanic said that the surgeons congratulated himself .
17,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,congratulated,himself,The surgeon said that the mechanics congratulated himself . <eos>,The surgeon said that the mechanics congratulated himself .
17,embed,nonlocal,0,c,local_subj,number,banker,surgeons,congratulated,himself,The banker said that the surgeons congratulated himself . <eos>,The banker said that the surgeons congratulated himself .
17,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,congratulated,himself,The surgeon said that the bankers congratulated himself . <eos>,The surgeon said that the bankers congratulated himself .
18,embed,local,1,a,none,none,mechanic,surgeon,embarrassed,himself,The mechanic said that the surgeon embarrassed himself . <eos>,The mechanic said that the surgeon embarrassed himself .
18,embed,local,1,b,none,none,surgeon,mechanic,embarrassed,himself,The surgeon said that the mechanic embarrassed himself . <eos>,The surgeon said that the mechanic embarrassed himself .
18,embed,local,1,c,none,none,banker,surgeon,embarrassed,himself,The banker said that the surgeon embarrassed himself . <eos>,The banker said that the surgeon embarrassed himself .
18,embed,local,1,d,none,none,surgeon,banker,embarrassed,himself,The surgeon said that the banker embarrassed himself . <eos>,The surgeon said that the banker embarrassed himself .
18,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,embarrassed,himself,The mechanics said that the surgeon embarrassed himself . <eos>,The mechanics said that the surgeon embarrassed himself .
18,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,embarrassed,himself,The surgeons said that the mechanic embarrassed himself . <eos>,The surgeons said that the mechanic embarrassed himself .
18,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,embarrassed,himself,The bankers said that the surgeon embarrassed himself . <eos>,The bankers said that the surgeon embarrassed himself .
18,embed,local,1,d,nonlocal_subj,number,surgeons,banker,embarrassed,himself,The surgeons said that the banker embarrassed himself . <eos>,The surgeons said that the banker embarrassed himself .
18,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,embarrassed,himself,The mechanic said that the surgeons embarrassed himself . <eos>,The mechanic said that the surgeons embarrassed himself .
18,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,embarrassed,himself,The surgeon said that the mechanics embarrassed himself . <eos>,The surgeon said that the mechanics embarrassed himself .
18,embed,nonlocal,0,c,local_subj,number,banker,surgeons,embarrassed,himself,The banker said that the surgeons embarrassed himself . <eos>,The banker said that the surgeons embarrassed himself .
18,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,embarrassed,himself,The surgeon said that the bankers embarrassed himself . <eos>,The surgeon said that the bankers embarrassed himself .
19,embed,local,1,a,none,none,mechanic,surgeon,disguised,himself,The mechanic said that the surgeon disguised himself . <eos>,The mechanic said that the surgeon disguised himself .
19,embed,local,1,b,none,none,surgeon,mechanic,disguised,himself,The surgeon said that the mechanic disguised himself . <eos>,The surgeon said that the mechanic disguised himself .
19,embed,local,1,c,none,none,banker,surgeon,disguised,himself,The banker said that the surgeon disguised himself . <eos>,The banker said that the surgeon disguised himself .
19,embed,local,1,d,none,none,surgeon,banker,disguised,himself,The surgeon said that the banker disguised himself . <eos>,The surgeon said that the banker disguised himself .
19,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,disguised,himself,The mechanics said that the surgeon disguised himself . <eos>,The mechanics said that the surgeon disguised himself .
19,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,disguised,himself,The surgeons said that the mechanic disguised himself . <eos>,The surgeons said that the mechanic disguised himself .
19,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,disguised,himself,The bankers said that the surgeon disguised himself . <eos>,The bankers said that the surgeon disguised himself .
19,embed,local,1,d,nonlocal_subj,number,surgeons,banker,disguised,himself,The surgeons said that the banker disguised himself . <eos>,The surgeons said that the banker disguised himself .
19,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,disguised,himself,The mechanic said that the surgeons disguised himself . <eos>,The mechanic said that the surgeons disguised himself .
19,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,disguised,himself,The surgeon said that the mechanics disguised himself . <eos>,The surgeon said that the mechanics disguised himself .
19,embed,nonlocal,0,c,local_subj,number,banker,surgeons,disguised,himself,The banker said that the surgeons disguised himself . <eos>,The banker said that the surgeons disguised himself .
19,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,disguised,himself,The surgeon said that the bankers disguised himself . <eos>,The surgeon said that the bankers disguised himself .
20,embed,local,1,a,none,none,mechanic,surgeon,hated,himself,The mechanic said that the surgeon hated himself . <eos>,The mechanic said that the surgeon hated himself .
20,embed,local,1,b,none,none,surgeon,mechanic,hated,himself,The surgeon said that the mechanic hated himself . <eos>,The surgeon said that the mechanic hated himself .
20,embed,local,1,c,none,none,banker,surgeon,hated,himself,The banker said that the surgeon hated himself . <eos>,The banker said that the surgeon hated himself .
20,embed,local,1,d,none,none,surgeon,banker,hated,himself,The surgeon said that the banker hated himself . <eos>,The surgeon said that the banker hated himself .
20,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,hated,himself,The mechanics said that the surgeon hated himself . <eos>,The mechanics said that the surgeon hated himself .
20,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,hated,himself,The surgeons said that the mechanic hated himself . <eos>,The surgeons said that the mechanic hated himself .
20,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,hated,himself,The bankers said that the surgeon hated himself . <eos>,The bankers said that the surgeon hated himself .
20,embed,local,1,d,nonlocal_subj,number,surgeons,banker,hated,himself,The surgeons said that the banker hated himself . <eos>,The surgeons said that the banker hated himself .
20,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,hated,himself,The mechanic said that the surgeons hated himself . <eos>,The mechanic said that the surgeons hated himself .
20,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,hated,himself,The surgeon said that the mechanics hated himself . <eos>,The surgeon said that the mechanics hated himself .
20,embed,nonlocal,0,c,local_subj,number,banker,surgeons,hated,himself,The banker said that the surgeons hated himself . <eos>,The banker said that the surgeons hated himself .
20,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,hated,himself,The surgeon said that the bankers hated himself . <eos>,The surgeon said that the bankers hated himself .
21,embed,local,1,a,none,none,mechanic,surgeon,doubted,himself,The mechanic said that the surgeon doubted himself . <eos>,The mechanic said that the surgeon doubted himself .
21,embed,local,1,b,none,none,surgeon,mechanic,doubted,himself,The surgeon said that the mechanic doubted himself . <eos>,The surgeon said that the mechanic doubted himself .
21,embed,local,1,c,none,none,banker,surgeon,doubted,himself,The banker said that the surgeon doubted himself . <eos>,The banker said that the surgeon doubted himself .
21,embed,local,1,d,none,none,surgeon,banker,doubted,himself,The surgeon said that the banker doubted himself . <eos>,The surgeon said that the banker doubted himself .
21,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,doubted,himself,The mechanics said that the surgeon doubted himself . <eos>,The mechanics said that the surgeon doubted himself .
21,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,doubted,himself,The surgeons said that the mechanic doubted himself . <eos>,The surgeons said that the mechanic doubted himself .
21,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,doubted,himself,The bankers said that the surgeon doubted himself . <eos>,The bankers said that the surgeon doubted himself .
21,embed,local,1,d,nonlocal_subj,number,surgeons,banker,doubted,himself,The surgeons said that the banker doubted himself . <eos>,The surgeons said that the banker doubted himself .
21,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,doubted,himself,The mechanic said that the surgeons doubted himself . <eos>,The mechanic said that the surgeons doubted himself .
21,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,doubted,himself,The surgeon said that the mechanics doubted himself . <eos>,The surgeon said that the mechanics doubted himself .
21,embed,nonlocal,0,c,local_subj,number,banker,surgeons,doubted,himself,The banker said that the surgeons doubted himself . <eos>,The banker said that the surgeons doubted himself .
21,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,doubted,himself,The surgeon said that the bankers doubted himself . <eos>,The surgeon said that the bankers doubted himself .
22,embed,local,1,a,none,none,mechanic,farmer,hurt,himself,The mechanic said that the farmer hurt himself . <eos>,The mechanic said that the farmer hurt himself .
22,embed,local,1,b,none,none,farmer,mechanic,hurt,himself,The farmer said that the mechanic hurt himself . <eos>,The farmer said that the mechanic hurt himself .
22,embed,local,1,c,none,none,banker,farmer,hurt,himself,The banker said that the farmer hurt himself . <eos>,The banker said that the farmer hurt himself .
22,embed,local,1,d,none,none,farmer,banker,hurt,himself,The farmer said that the banker hurt himself . <eos>,The farmer said that the banker hurt himself .
22,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,hurt,himself,The mechanics said that the farmer hurt himself . <eos>,The mechanics said that the farmer hurt himself .
22,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,hurt,himself,The farmers said that the mechanic hurt himself . <eos>,The farmers said that the mechanic hurt himself .
22,embed,local,1,c,nonlocal_subj,number,bankers,farmer,hurt,himself,The bankers said that the farmer hurt himself . <eos>,The bankers said that the farmer hurt himself .
22,embed,local,1,d,nonlocal_subj,number,farmers,banker,hurt,himself,The farmers said that the banker hurt himself . <eos>,The farmers said that the banker hurt himself .
22,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,hurt,himself,The mechanic said that the farmers hurt himself . <eos>,The mechanic said that the farmers hurt himself .
22,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,hurt,himself,The farmer said that the mechanics hurt himself . <eos>,The farmer said that the mechanics hurt himself .
22,embed,nonlocal,0,c,local_subj,number,banker,farmers,hurt,himself,The banker said that the farmers hurt himself . <eos>,The banker said that the farmers hurt himself .
22,embed,nonlocal,0,d,local_subj,number,farmer,bankers,hurt,himself,The farmer said that the bankers hurt himself . <eos>,The farmer said that the bankers hurt himself .
23,embed,local,1,a,none,none,mechanic,farmer,injured,himself,The mechanic said that the farmer injured himself . <eos>,The mechanic said that the farmer injured himself .
23,embed,local,1,b,none,none,farmer,mechanic,injured,himself,The farmer said that the mechanic injured himself . <eos>,The farmer said that the mechanic injured himself .
23,embed,local,1,c,none,none,banker,farmer,injured,himself,The banker said that the farmer injured himself . <eos>,The banker said that the farmer injured himself .
23,embed,local,1,d,none,none,farmer,banker,injured,himself,The farmer said that the banker injured himself . <eos>,The farmer said that the banker injured himself .
23,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,injured,himself,The mechanics said that the farmer injured himself . <eos>,The mechanics said that the farmer injured himself .
23,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,injured,himself,The farmers said that the mechanic injured himself . <eos>,The farmers said that the mechanic injured himself .
23,embed,local,1,c,nonlocal_subj,number,bankers,farmer,injured,himself,The bankers said that the farmer injured himself . <eos>,The bankers said that the farmer injured himself .
23,embed,local,1,d,nonlocal_subj,number,farmers,banker,injured,himself,The farmers said that the banker injured himself . <eos>,The farmers said that the banker injured himself .
23,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,injured,himself,The mechanic said that the farmers injured himself . <eos>,The mechanic said that the farmers injured himself .
23,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,injured,himself,The farmer said that the mechanics injured himself . <eos>,The farmer said that the mechanics injured himself .
23,embed,nonlocal,0,c,local_subj,number,banker,farmers,injured,himself,The banker said that the farmers injured himself . <eos>,The banker said that the farmers injured himself .
23,embed,nonlocal,0,d,local_subj,number,farmer,bankers,injured,himself,The farmer said that the bankers injured himself . <eos>,The farmer said that the bankers injured himself .
24,embed,local,1,a,none,none,mechanic,farmer,congratulated,himself,The mechanic said that the farmer congratulated himself . <eos>,The mechanic said that the farmer congratulated himself .
24,embed,local,1,b,none,none,farmer,mechanic,congratulated,himself,The farmer said that the mechanic congratulated himself . <eos>,The farmer said that the mechanic congratulated himself .
24,embed,local,1,c,none,none,banker,farmer,congratulated,himself,The banker said that the farmer congratulated himself . <eos>,The banker said that the farmer congratulated himself .
24,embed,local,1,d,none,none,farmer,banker,congratulated,himself,The farmer said that the banker congratulated himself . <eos>,The farmer said that the banker congratulated himself .
24,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,congratulated,himself,The mechanics said that the farmer congratulated himself . <eos>,The mechanics said that the farmer congratulated himself .
24,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,congratulated,himself,The farmers said that the mechanic congratulated himself . <eos>,The farmers said that the mechanic congratulated himself .
24,embed,local,1,c,nonlocal_subj,number,bankers,farmer,congratulated,himself,The bankers said that the farmer congratulated himself . <eos>,The bankers said that the farmer congratulated himself .
24,embed,local,1,d,nonlocal_subj,number,farmers,banker,congratulated,himself,The farmers said that the banker congratulated himself . <eos>,The farmers said that the banker congratulated himself .
24,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,congratulated,himself,The mechanic said that the farmers congratulated himself . <eos>,The mechanic said that the farmers congratulated himself .
24,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,congratulated,himself,The farmer said that the mechanics congratulated himself . <eos>,The farmer said that the mechanics congratulated himself .
24,embed,nonlocal,0,c,local_subj,number,banker,farmers,congratulated,himself,The banker said that the farmers congratulated himself . <eos>,The banker said that the farmers congratulated himself .
24,embed,nonlocal,0,d,local_subj,number,farmer,bankers,congratulated,himself,The farmer said that the bankers congratulated himself . <eos>,The farmer said that the bankers congratulated himself .
25,embed,local,1,a,none,none,mechanic,farmer,embarrassed,himself,The mechanic said that the farmer embarrassed himself . <eos>,The mechanic said that the farmer embarrassed himself .
25,embed,local,1,b,none,none,farmer,mechanic,embarrassed,himself,The farmer said that the mechanic embarrassed himself . <eos>,The farmer said that the mechanic embarrassed himself .
25,embed,local,1,c,none,none,banker,farmer,embarrassed,himself,The banker said that the farmer embarrassed himself . <eos>,The banker said that the farmer embarrassed himself .
25,embed,local,1,d,none,none,farmer,banker,embarrassed,himself,The farmer said that the banker embarrassed himself . <eos>,The farmer said that the banker embarrassed himself .
25,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,embarrassed,himself,The mechanics said that the farmer embarrassed himself . <eos>,The mechanics said that the farmer embarrassed himself .
25,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,embarrassed,himself,The farmers said that the mechanic embarrassed himself . <eos>,The farmers said that the mechanic embarrassed himself .
25,embed,local,1,c,nonlocal_subj,number,bankers,farmer,embarrassed,himself,The bankers said that the farmer embarrassed himself . <eos>,The bankers said that the farmer embarrassed himself .
25,embed,local,1,d,nonlocal_subj,number,farmers,banker,embarrassed,himself,The farmers said that the banker embarrassed himself . <eos>,The farmers said that the banker embarrassed himself .
25,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,embarrassed,himself,The mechanic said that the farmers embarrassed himself . <eos>,The mechanic said that the farmers embarrassed himself .
25,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,embarrassed,himself,The farmer said that the mechanics embarrassed himself . <eos>,The farmer said that the mechanics embarrassed himself .
25,embed,nonlocal,0,c,local_subj,number,banker,farmers,embarrassed,himself,The banker said that the farmers embarrassed himself . <eos>,The banker said that the farmers embarrassed himself .
25,embed,nonlocal,0,d,local_subj,number,farmer,bankers,embarrassed,himself,The farmer said that the bankers embarrassed himself . <eos>,The farmer said that the bankers embarrassed himself .
26,embed,local,1,a,none,none,mechanic,farmer,disguised,himself,The mechanic said that the farmer disguised himself . <eos>,The mechanic said that the farmer disguised himself .
26,embed,local,1,b,none,none,farmer,mechanic,disguised,himself,The farmer said that the mechanic disguised himself . <eos>,The farmer said that the mechanic disguised himself .
26,embed,local,1,c,none,none,banker,farmer,disguised,himself,The banker said that the farmer disguised himself . <eos>,The banker said that the farmer disguised himself .
26,embed,local,1,d,none,none,farmer,banker,disguised,himself,The farmer said that the banker disguised himself . <eos>,The farmer said that the banker disguised himself .
26,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,disguised,himself,The mechanics said that the farmer disguised himself . <eos>,The mechanics said that the farmer disguised himself .
26,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,disguised,himself,The farmers said that the mechanic disguised himself . <eos>,The farmers said that the mechanic disguised himself .
26,embed,local,1,c,nonlocal_subj,number,bankers,farmer,disguised,himself,The bankers said that the farmer disguised himself . <eos>,The bankers said that the farmer disguised himself .
26,embed,local,1,d,nonlocal_subj,number,farmers,banker,disguised,himself,The farmers said that the banker disguised himself . <eos>,The farmers said that the banker disguised himself .
26,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,disguised,himself,The mechanic said that the farmers disguised himself . <eos>,The mechanic said that the farmers disguised himself .
26,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,disguised,himself,The farmer said that the mechanics disguised himself . <eos>,The farmer said that the mechanics disguised himself .
26,embed,nonlocal,0,c,local_subj,number,banker,farmers,disguised,himself,The banker said that the farmers disguised himself . <eos>,The banker said that the farmers disguised himself .
26,embed,nonlocal,0,d,local_subj,number,farmer,bankers,disguised,himself,The farmer said that the bankers disguised himself . <eos>,The farmer said that the bankers disguised himself .
27,embed,local,1,a,none,none,mechanic,farmer,hated,himself,The mechanic said that the farmer hated himself . <eos>,The mechanic said that the farmer hated himself .
27,embed,local,1,b,none,none,farmer,mechanic,hated,himself,The farmer said that the mechanic hated himself . <eos>,The farmer said that the mechanic hated himself .
27,embed,local,1,c,none,none,banker,farmer,hated,himself,The banker said that the farmer hated himself . <eos>,The banker said that the farmer hated himself .
27,embed,local,1,d,none,none,farmer,banker,hated,himself,The farmer said that the banker hated himself . <eos>,The farmer said that the banker hated himself .
27,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,hated,himself,The mechanics said that the farmer hated himself . <eos>,The mechanics said that the farmer hated himself .
27,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,hated,himself,The farmers said that the mechanic hated himself . <eos>,The farmers said that the mechanic hated himself .
27,embed,local,1,c,nonlocal_subj,number,bankers,farmer,hated,himself,The bankers said that the farmer hated himself . <eos>,The bankers said that the farmer hated himself .
27,embed,local,1,d,nonlocal_subj,number,farmers,banker,hated,himself,The farmers said that the banker hated himself . <eos>,The farmers said that the banker hated himself .
27,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,hated,himself,The mechanic said that the farmers hated himself . <eos>,The mechanic said that the farmers hated himself .
27,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,hated,himself,The farmer said that the mechanics hated himself . <eos>,The farmer said that the mechanics hated himself .
27,embed,nonlocal,0,c,local_subj,number,banker,farmers,hated,himself,The banker said that the farmers hated himself . <eos>,The banker said that the farmers hated himself .
27,embed,nonlocal,0,d,local_subj,number,farmer,bankers,hated,himself,The farmer said that the bankers hated himself . <eos>,The farmer said that the bankers hated himself .
28,embed,local,1,a,none,none,mechanic,farmer,doubted,himself,The mechanic said that the farmer doubted himself . <eos>,The mechanic said that the farmer doubted himself .
28,embed,local,1,b,none,none,farmer,mechanic,doubted,himself,The farmer said that the mechanic doubted himself . <eos>,The farmer said that the mechanic doubted himself .
28,embed,local,1,c,none,none,banker,farmer,doubted,himself,The banker said that the farmer doubted himself . <eos>,The banker said that the farmer doubted himself .
28,embed,local,1,d,none,none,farmer,banker,doubted,himself,The farmer said that the banker doubted himself . <eos>,The farmer said that the banker doubted himself .
28,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,doubted,himself,The mechanics said that the farmer doubted himself . <eos>,The mechanics said that the farmer doubted himself .
28,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,doubted,himself,The farmers said that the mechanic doubted himself . <eos>,The farmers said that the mechanic doubted himself .
28,embed,local,1,c,nonlocal_subj,number,bankers,farmer,doubted,himself,The bankers said that the farmer doubted himself . <eos>,The bankers said that the farmer doubted himself .
28,embed,local,1,d,nonlocal_subj,number,farmers,banker,doubted,himself,The farmers said that the banker doubted himself . <eos>,The farmers said that the banker doubted himself .
28,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,doubted,himself,The mechanic said that the farmers doubted himself . <eos>,The mechanic said that the farmers doubted himself .
28,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,doubted,himself,The farmer said that the mechanics doubted himself . <eos>,The farmer said that the mechanics doubted himself .
28,embed,nonlocal,0,c,local_subj,number,banker,farmers,doubted,himself,The banker said that the farmers doubted himself . <eos>,The banker said that the farmers doubted himself .
28,embed,nonlocal,0,d,local_subj,number,farmer,bankers,doubted,himself,The farmer said that the bankers doubted himself . <eos>,The farmer said that the bankers doubted himself .
29,embed,local,1,a,none,none,mechanic,manager,hurt,himself,The mechanic said that the manager hurt himself . <eos>,The mechanic said that the manager hurt himself .
29,embed,local,1,b,none,none,manager,mechanic,hurt,himself,The manager said that the mechanic hurt himself . <eos>,The manager said that the mechanic hurt himself .
29,embed,local,1,c,none,none,banker,manager,hurt,himself,The banker said that the manager hurt himself . <eos>,The banker said that the manager hurt himself .
29,embed,local,1,d,none,none,manager,banker,hurt,himself,The manager said that the banker hurt himself . <eos>,The manager said that the banker hurt himself .
29,embed,local,1,a,nonlocal_subj,number,mechanics,manager,hurt,himself,The mechanics said that the manager hurt himself . <eos>,The mechanics said that the manager hurt himself .
29,embed,local,1,b,nonlocal_subj,number,managers,mechanic,hurt,himself,The managers said that the mechanic hurt himself . <eos>,The managers said that the mechanic hurt himself .
29,embed,local,1,c,nonlocal_subj,number,bankers,manager,hurt,himself,The bankers said that the manager hurt himself . <eos>,The bankers said that the manager hurt himself .
29,embed,local,1,d,nonlocal_subj,number,managers,banker,hurt,himself,The managers said that the banker hurt himself . <eos>,The managers said that the banker hurt himself .
29,embed,nonlocal,0,a,local_subj,number,mechanic,managers,hurt,himself,The mechanic said that the managers hurt himself . <eos>,The mechanic said that the managers hurt himself .
29,embed,nonlocal,0,b,local_subj,number,manager,mechanics,hurt,himself,The manager said that the mechanics hurt himself . <eos>,The manager said that the mechanics hurt himself .
29,embed,nonlocal,0,c,local_subj,number,banker,managers,hurt,himself,The banker said that the managers hurt himself . <eos>,The banker said that the managers hurt himself .
29,embed,nonlocal,0,d,local_subj,number,manager,bankers,hurt,himself,The manager said that the bankers hurt himself . <eos>,The manager said that the bankers hurt himself .
30,embed,local,1,a,none,none,mechanic,manager,injured,himself,The mechanic said that the manager injured himself . <eos>,The mechanic said that the manager injured himself .
30,embed,local,1,b,none,none,manager,mechanic,injured,himself,The manager said that the mechanic injured himself . <eos>,The manager said that the mechanic injured himself .
30,embed,local,1,c,none,none,banker,manager,injured,himself,The banker said that the manager injured himself . <eos>,The banker said that the manager injured himself .
30,embed,local,1,d,none,none,manager,banker,injured,himself,The manager said that the banker injured himself . <eos>,The manager said that the banker injured himself .
30,embed,local,1,a,nonlocal_subj,number,mechanics,manager,injured,himself,The mechanics said that the manager injured himself . <eos>,The mechanics said that the manager injured himself .
30,embed,local,1,b,nonlocal_subj,number,managers,mechanic,injured,himself,The managers said that the mechanic injured himself . <eos>,The managers said that the mechanic injured himself .
30,embed,local,1,c,nonlocal_subj,number,bankers,manager,injured,himself,The bankers said that the manager injured himself . <eos>,The bankers said that the manager injured himself .
30,embed,local,1,d,nonlocal_subj,number,managers,banker,injured,himself,The managers said that the banker injured himself . <eos>,The managers said that the banker injured himself .
30,embed,nonlocal,0,a,local_subj,number,mechanic,managers,injured,himself,The mechanic said that the managers injured himself . <eos>,The mechanic said that the managers injured himself .
30,embed,nonlocal,0,b,local_subj,number,manager,mechanics,injured,himself,The manager said that the mechanics injured himself . <eos>,The manager said that the mechanics injured himself .
30,embed,nonlocal,0,c,local_subj,number,banker,managers,injured,himself,The banker said that the managers injured himself . <eos>,The banker said that the managers injured himself .
30,embed,nonlocal,0,d,local_subj,number,manager,bankers,injured,himself,The manager said that the bankers injured himself . <eos>,The manager said that the bankers injured himself .
31,embed,local,1,a,none,none,mechanic,manager,congratulated,himself,The mechanic said that the manager congratulated himself . <eos>,The mechanic said that the manager congratulated himself .
31,embed,local,1,b,none,none,manager,mechanic,congratulated,himself,The manager said that the mechanic congratulated himself . <eos>,The manager said that the mechanic congratulated himself .
31,embed,local,1,c,none,none,banker,manager,congratulated,himself,The banker said that the manager congratulated himself . <eos>,The banker said that the manager congratulated himself .
31,embed,local,1,d,none,none,manager,banker,congratulated,himself,The manager said that the banker congratulated himself . <eos>,The manager said that the banker congratulated himself .
31,embed,local,1,a,nonlocal_subj,number,mechanics,manager,congratulated,himself,The mechanics said that the manager congratulated himself . <eos>,The mechanics said that the manager congratulated himself .
31,embed,local,1,b,nonlocal_subj,number,managers,mechanic,congratulated,himself,The managers said that the mechanic congratulated himself . <eos>,The managers said that the mechanic congratulated himself .
31,embed,local,1,c,nonlocal_subj,number,bankers,manager,congratulated,himself,The bankers said that the manager congratulated himself . <eos>,The bankers said that the manager congratulated himself .
31,embed,local,1,d,nonlocal_subj,number,managers,banker,congratulated,himself,The managers said that the banker congratulated himself . <eos>,The managers said that the banker congratulated himself .
31,embed,nonlocal,0,a,local_subj,number,mechanic,managers,congratulated,himself,The mechanic said that the managers congratulated himself . <eos>,The mechanic said that the managers congratulated himself .
31,embed,nonlocal,0,b,local_subj,number,manager,mechanics,congratulated,himself,The manager said that the mechanics congratulated himself . <eos>,The manager said that the mechanics congratulated himself .
31,embed,nonlocal,0,c,local_subj,number,banker,managers,congratulated,himself,The banker said that the managers congratulated himself . <eos>,The banker said that the managers congratulated himself .
31,embed,nonlocal,0,d,local_subj,number,manager,bankers,congratulated,himself,The manager said that the bankers congratulated himself . <eos>,The manager said that the bankers congratulated himself .
32,embed,local,1,a,none,none,mechanic,manager,embarrassed,himself,The mechanic said that the manager embarrassed himself . <eos>,The mechanic said that the manager embarrassed himself .
32,embed,local,1,b,none,none,manager,mechanic,embarrassed,himself,The manager said that the mechanic embarrassed himself . <eos>,The manager said that the mechanic embarrassed himself .
32,embed,local,1,c,none,none,banker,manager,embarrassed,himself,The banker said that the manager embarrassed himself . <eos>,The banker said that the manager embarrassed himself .
32,embed,local,1,d,none,none,manager,banker,embarrassed,himself,The manager said that the banker embarrassed himself . <eos>,The manager said that the banker embarrassed himself .
32,embed,local,1,a,nonlocal_subj,number,mechanics,manager,embarrassed,himself,The mechanics said that the manager embarrassed himself . <eos>,The mechanics said that the manager embarrassed himself .
32,embed,local,1,b,nonlocal_subj,number,managers,mechanic,embarrassed,himself,The managers said that the mechanic embarrassed himself . <eos>,The managers said that the mechanic embarrassed himself .
32,embed,local,1,c,nonlocal_subj,number,bankers,manager,embarrassed,himself,The bankers said that the manager embarrassed himself . <eos>,The bankers said that the manager embarrassed himself .
32,embed,local,1,d,nonlocal_subj,number,managers,banker,embarrassed,himself,The managers said that the banker embarrassed himself . <eos>,The managers said that the banker embarrassed himself .
