item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
29,embed,nonlocal,0,a,local_subj,gender,receptionist,mechanics,had asserted,herself,The receptionist said that the mechanics had asserted herself . <eos>,The receptionist said that the mechanics had asserted herself .
29,embed,nonlocal,0,b,local_subj,gender,typist,mechanics,had asserted,herself,The typist said that the mechanics had asserted herself . <eos>,The typist said that the mechanics had asserted herself .
30,embed,local,1,a,none,none,receptionist,typist,kicked,herself,The receptionist said that the typist kicked herself . <eos>,The receptionist said that the typist kicked herself .
30,embed,local,1,b,none,none,typist,receptionist,kicked,herself,The typist said that the receptionist kicked herself . <eos>,The typist said that the receptionist kicked herself .
30,embed,local,1,a,nonlocal_subj,gender,mechanics,receptionist,kicked,herself,The mechanics said that the receptionist kicked herself . <eos>,The mechanics said that the receptionist kicked herself .
30,embed,local,1,b,nonlocal_subj,gender,mechanics,typist,kicked,herself,The mechanics said that the typist kicked herself . <eos>,The mechanics said that the typist kicked herself .
30,embed,nonlocal,0,a,local_subj,gender,receptionist,mechanics,kicked,herself,The receptionist said that the mechanics kicked herself . <eos>,The receptionist said that the mechanics kicked herself .
30,embed,nonlocal,0,b,local_subj,gender,typist,mechanics,kicked,herself,The typist said that the mechanics kicked herself . <eos>,The typist said that the mechanics kicked herself .
31,embed,local,1,a,none,none,stylist,flight attendant,had admired,herself,The stylist said that the flight attendant had admired herself . <eos>,The stylist said that the flight attendant had admired herself .
31,embed,local,1,b,none,none,flight attendant,stylist,had admired,herself,The flight attendant said that the stylist had admired herself . <eos>,The flight attendant said that the stylist had admired herself .
31,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had admired,herself,The mechanics said that the stylist had admired herself . <eos>,The mechanics said that the stylist had admired herself .
31,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had admired,herself,The mechanics said that the flight attendant had admired herself . <eos>,The mechanics said that the flight attendant had admired herself .
31,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had admired,herself,The stylist said that the mechanics had admired herself . <eos>,The stylist said that the mechanics had admired herself .
31,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had admired,herself,The flight attendant said that the mechanics had admired herself . <eos>,The flight attendant said that the mechanics had admired herself .
32,embed,local,1,a,none,none,stylist,flight attendant,had convinced,herself,The stylist said that the flight attendant had convinced herself . <eos>,The stylist said that the flight attendant had convinced herself .
32,embed,local,1,b,none,none,flight attendant,stylist,had convinced,herself,The flight attendant said that the stylist had convinced herself . <eos>,The flight attendant said that the stylist had convinced herself .
32,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had convinced,herself,The mechanics said that the stylist had convinced herself . <eos>,The mechanics said that the stylist had convinced herself .
32,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had convinced,herself,The mechanics said that the flight attendant had convinced herself . <eos>,The mechanics said that the flight attendant had convinced herself .
32,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had convinced,herself,The stylist said that the mechanics had convinced herself . <eos>,The stylist said that the mechanics had convinced herself .
32,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had convinced,herself,The flight attendant said that the mechanics had convinced herself . <eos>,The flight attendant said that the mechanics had convinced herself .
33,embed,local,1,a,none,none,stylist,flight attendant,saw,herself,The stylist said that the flight attendant saw herself . <eos>,The stylist said that the flight attendant saw herself .
33,embed,local,1,b,none,none,flight attendant,stylist,saw,herself,The flight attendant said that the stylist saw herself . <eos>,The flight attendant said that the stylist saw herself .
33,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,saw,herself,The mechanics said that the stylist saw herself . <eos>,The mechanics said that the stylist saw herself .
33,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,saw,herself,The mechanics said that the flight attendant saw herself . <eos>,The mechanics said that the flight attendant saw herself .
33,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,saw,herself,The stylist said that the mechanics saw herself . <eos>,The stylist said that the mechanics saw herself .
33,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,saw,herself,The flight attendant said that the mechanics saw herself . <eos>,The flight attendant said that the mechanics saw herself .
34,embed,local,1,a,none,none,stylist,flight attendant,had blamed,herself,The stylist said that the flight attendant had blamed herself . <eos>,The stylist said that the flight attendant had blamed herself .
34,embed,local,1,b,none,none,flight attendant,stylist,had blamed,herself,The flight attendant said that the stylist had blamed herself . <eos>,The flight attendant said that the stylist had blamed herself .
34,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had blamed,herself,The mechanics said that the stylist had blamed herself . <eos>,The mechanics said that the stylist had blamed herself .
34,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had blamed,herself,The mechanics said that the flight attendant had blamed herself . <eos>,The mechanics said that the flight attendant had blamed herself .
34,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had blamed,herself,The stylist said that the mechanics had blamed herself . <eos>,The stylist said that the mechanics had blamed herself .
34,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had blamed,herself,The flight attendant said that the mechanics had blamed herself . <eos>,The flight attendant said that the mechanics had blamed herself .
35,embed,local,1,a,none,none,stylist,flight attendant,had cut,herself,The stylist said that the flight attendant had cut herself . <eos>,The stylist said that the flight attendant had cut herself .
35,embed,local,1,b,none,none,flight attendant,stylist,had cut,herself,The flight attendant said that the stylist had cut herself . <eos>,The flight attendant said that the stylist had cut herself .
35,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had cut,herself,The mechanics said that the stylist had cut herself . <eos>,The mechanics said that the stylist had cut herself .
35,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had cut,herself,The mechanics said that the flight attendant had cut herself . <eos>,The mechanics said that the flight attendant had cut herself .
35,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had cut,herself,The stylist said that the mechanics had cut herself . <eos>,The stylist said that the mechanics had cut herself .
35,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had cut,herself,The flight attendant said that the mechanics had cut herself . <eos>,The flight attendant said that the mechanics had cut herself .
36,embed,local,1,a,none,none,stylist,flight attendant,had amused,herself,The stylist said that the flight attendant had amused herself . <eos>,The stylist said that the flight attendant had amused herself .
36,embed,local,1,b,none,none,flight attendant,stylist,had amused,herself,The flight attendant said that the stylist had amused herself . <eos>,The flight attendant said that the stylist had amused herself .
36,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had amused,herself,The mechanics said that the stylist had amused herself . <eos>,The mechanics said that the stylist had amused herself .
36,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had amused,herself,The mechanics said that the flight attendant had amused herself . <eos>,The mechanics said that the flight attendant had amused herself .
36,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had amused,herself,The stylist said that the mechanics had amused herself . <eos>,The stylist said that the mechanics had amused herself .
36,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had amused,herself,The flight attendant said that the mechanics had amused herself . <eos>,The flight attendant said that the mechanics had amused herself .
37,embed,local,1,a,none,none,stylist,flight attendant,had hurt,herself,The stylist said that the flight attendant had hurt herself . <eos>,The stylist said that the flight attendant had hurt herself .
37,embed,local,1,b,none,none,flight attendant,stylist,had hurt,herself,The flight attendant said that the stylist had hurt herself . <eos>,The flight attendant said that the stylist had hurt herself .
37,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had hurt,herself,The mechanics said that the stylist had hurt herself . <eos>,The mechanics said that the stylist had hurt herself .
37,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had hurt,herself,The mechanics said that the flight attendant had hurt herself . <eos>,The mechanics said that the flight attendant had hurt herself .
37,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had hurt,herself,The stylist said that the mechanics had hurt herself . <eos>,The stylist said that the mechanics had hurt herself .
37,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had hurt,herself,The flight attendant said that the mechanics had hurt herself . <eos>,The flight attendant said that the mechanics had hurt herself .
38,embed,local,1,a,none,none,stylist,flight attendant,had taught,herself,The stylist said that the flight attendant had taught herself . <eos>,The stylist said that the flight attendant had taught herself .
38,embed,local,1,b,none,none,flight attendant,stylist,had taught,herself,The flight attendant said that the stylist had taught herself . <eos>,The flight attendant said that the stylist had taught herself .
38,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had taught,herself,The mechanics said that the stylist had taught herself . <eos>,The mechanics said that the stylist had taught herself .
38,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had taught,herself,The mechanics said that the flight attendant had taught herself . <eos>,The mechanics said that the flight attendant had taught herself .
38,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had taught,herself,The stylist said that the mechanics had taught herself . <eos>,The stylist said that the mechanics had taught herself .
38,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had taught,herself,The flight attendant said that the mechanics had taught herself . <eos>,The flight attendant said that the mechanics had taught herself .
39,embed,local,1,a,none,none,stylist,flight attendant,had introduced,herself,The stylist said that the flight attendant had introduced herself . <eos>,The stylist said that the flight attendant had introduced herself .
39,embed,local,1,b,none,none,flight attendant,stylist,had introduced,herself,The flight attendant said that the stylist had introduced herself . <eos>,The flight attendant said that the stylist had introduced herself .
39,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had introduced,herself,The mechanics said that the stylist had introduced herself . <eos>,The mechanics said that the stylist had introduced herself .
39,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had introduced,herself,The mechanics said that the flight attendant had introduced herself . <eos>,The mechanics said that the flight attendant had introduced herself .
39,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had introduced,herself,The stylist said that the mechanics had introduced herself . <eos>,The stylist said that the mechanics had introduced herself .
39,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had introduced,herself,The flight attendant said that the mechanics had introduced herself . <eos>,The flight attendant said that the mechanics had introduced herself .
40,embed,local,1,a,none,none,stylist,flight attendant,had enjoyed,herself,The stylist said that the flight attendant had enjoyed herself . <eos>,The stylist said that the flight attendant had enjoyed herself .
40,embed,local,1,b,none,none,flight attendant,stylist,had enjoyed,herself,The flight attendant said that the stylist had enjoyed herself . <eos>,The flight attendant said that the stylist had enjoyed herself .
40,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had enjoyed,herself,The mechanics said that the stylist had enjoyed herself . <eos>,The mechanics said that the stylist had enjoyed herself .
40,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had enjoyed,herself,The mechanics said that the flight attendant had enjoyed herself . <eos>,The mechanics said that the flight attendant had enjoyed herself .
40,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had enjoyed,herself,The stylist said that the mechanics had enjoyed herself . <eos>,The stylist said that the mechanics had enjoyed herself .
40,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had enjoyed,herself,The flight attendant said that the mechanics had enjoyed herself . <eos>,The flight attendant said that the mechanics had enjoyed herself .
41,embed,local,1,a,none,none,stylist,flight attendant,had prepared,herself,The stylist said that the flight attendant had prepared herself . <eos>,The stylist said that the flight attendant had prepared herself .
41,embed,local,1,b,none,none,flight attendant,stylist,had prepared,herself,The flight attendant said that the stylist had prepared herself . <eos>,The flight attendant said that the stylist had prepared herself .
41,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had prepared,herself,The mechanics said that the stylist had prepared herself . <eos>,The mechanics said that the stylist had prepared herself .
41,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had prepared,herself,The mechanics said that the flight attendant had prepared herself . <eos>,The mechanics said that the flight attendant had prepared herself .
41,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had prepared,herself,The stylist said that the mechanics had prepared herself . <eos>,The stylist said that the mechanics had prepared herself .
41,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had prepared,herself,The flight attendant said that the mechanics had prepared herself . <eos>,The flight attendant said that the mechanics had prepared herself .
42,embed,local,1,a,none,none,stylist,flight attendant,had shouted,herself,The stylist said that the flight attendant had shouted herself . <eos>,The stylist said that the flight attendant had shouted herself .
42,embed,local,1,b,none,none,flight attendant,stylist,had shouted,herself,The flight attendant said that the stylist had shouted herself . <eos>,The flight attendant said that the stylist had shouted herself .
42,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had shouted,herself,The mechanics said that the stylist had shouted herself . <eos>,The mechanics said that the stylist had shouted herself .
42,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had shouted,herself,The mechanics said that the flight attendant had shouted herself . <eos>,The mechanics said that the flight attendant had shouted herself .
42,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had shouted,herself,The stylist said that the mechanics had shouted herself . <eos>,The stylist said that the mechanics had shouted herself .
42,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had shouted,herself,The flight attendant said that the mechanics had shouted herself . <eos>,The flight attendant said that the mechanics had shouted herself .
43,embed,local,1,a,none,none,stylist,flight attendant,had washed,herself,The stylist said that the flight attendant had washed herself . <eos>,The stylist said that the flight attendant had washed herself .
43,embed,local,1,b,none,none,flight attendant,stylist,had washed,herself,The flight attendant said that the stylist had washed herself . <eos>,The flight attendant said that the stylist had washed herself .
43,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had washed,herself,The mechanics said that the stylist had washed herself . <eos>,The mechanics said that the stylist had washed herself .
43,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had washed,herself,The mechanics said that the flight attendant had washed herself . <eos>,The mechanics said that the flight attendant had washed herself .
43,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had washed,herself,The stylist said that the mechanics had washed herself . <eos>,The stylist said that the mechanics had washed herself .
43,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had washed,herself,The flight attendant said that the mechanics had washed herself . <eos>,The flight attendant said that the mechanics had washed herself .
44,embed,local,1,a,none,none,stylist,flight attendant,had asserted,herself,The stylist said that the flight attendant had asserted herself . <eos>,The stylist said that the flight attendant had asserted herself .
44,embed,local,1,b,none,none,flight attendant,stylist,had asserted,herself,The flight attendant said that the stylist had asserted herself . <eos>,The flight attendant said that the stylist had asserted herself .
44,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,had asserted,herself,The mechanics said that the stylist had asserted herself . <eos>,The mechanics said that the stylist had asserted herself .
44,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,had asserted,herself,The mechanics said that the flight attendant had asserted herself . <eos>,The mechanics said that the flight attendant had asserted herself .
44,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,had asserted,herself,The stylist said that the mechanics had asserted herself . <eos>,The stylist said that the mechanics had asserted herself .
44,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,had asserted,herself,The flight attendant said that the mechanics had asserted herself . <eos>,The flight attendant said that the mechanics had asserted herself .
45,embed,local,1,a,none,none,stylist,flight attendant,kicked,herself,The stylist said that the flight attendant kicked herself . <eos>,The stylist said that the flight attendant kicked herself .
45,embed,local,1,b,none,none,flight attendant,stylist,kicked,herself,The flight attendant said that the stylist kicked herself . <eos>,The flight attendant said that the stylist kicked herself .
45,embed,local,1,a,nonlocal_subj,gender,mechanics,stylist,kicked,herself,The mechanics said that the stylist kicked herself . <eos>,The mechanics said that the stylist kicked herself .
45,embed,local,1,b,nonlocal_subj,gender,mechanics,flight attendant,kicked,herself,The mechanics said that the flight attendant kicked herself . <eos>,The mechanics said that the flight attendant kicked herself .
45,embed,nonlocal,0,a,local_subj,gender,stylist,mechanics,kicked,herself,The stylist said that the mechanics kicked herself . <eos>,The stylist said that the mechanics kicked herself .
45,embed,nonlocal,0,b,local_subj,gender,flight attendant,mechanics,kicked,herself,The flight attendant said that the mechanics kicked herself . <eos>,The flight attendant said that the mechanics kicked herself .
46,embed,local,1,a,none,none,librarian,beautician,had admired,herself,The librarian said that the beautician had admired herself . <eos>,The librarian said that the beautician had admired herself .
46,embed,local,1,b,none,none,beautician,librarian,had admired,herself,The beautician said that the librarian had admired herself . <eos>,The beautician said that the librarian had admired herself .
46,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had admired,herself,The mechanics said that the librarian had admired herself . <eos>,The mechanics said that the librarian had admired herself .
46,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had admired,herself,The mechanics said that the beautician had admired herself . <eos>,The mechanics said that the beautician had admired herself .
46,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had admired,herself,The librarian said that the mechanics had admired herself . <eos>,The librarian said that the mechanics had admired herself .
46,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had admired,herself,The beautician said that the mechanics had admired herself . <eos>,The beautician said that the mechanics had admired herself .
47,embed,local,1,a,none,none,librarian,beautician,had convinced,herself,The librarian said that the beautician had convinced herself . <eos>,The librarian said that the beautician had convinced herself .
47,embed,local,1,b,none,none,beautician,librarian,had convinced,herself,The beautician said that the librarian had convinced herself . <eos>,The beautician said that the librarian had convinced herself .
47,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had convinced,herself,The mechanics said that the librarian had convinced herself . <eos>,The mechanics said that the librarian had convinced herself .
47,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had convinced,herself,The mechanics said that the beautician had convinced herself . <eos>,The mechanics said that the beautician had convinced herself .
47,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had convinced,herself,The librarian said that the mechanics had convinced herself . <eos>,The librarian said that the mechanics had convinced herself .
47,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had convinced,herself,The beautician said that the mechanics had convinced herself . <eos>,The beautician said that the mechanics had convinced herself .
48,embed,local,1,a,none,none,librarian,beautician,saw,herself,The librarian said that the beautician saw herself . <eos>,The librarian said that the beautician saw herself .
48,embed,local,1,b,none,none,beautician,librarian,saw,herself,The beautician said that the librarian saw herself . <eos>,The beautician said that the librarian saw herself .
48,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,saw,herself,The mechanics said that the librarian saw herself . <eos>,The mechanics said that the librarian saw herself .
48,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,saw,herself,The mechanics said that the beautician saw herself . <eos>,The mechanics said that the beautician saw herself .
48,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,saw,herself,The librarian said that the mechanics saw herself . <eos>,The librarian said that the mechanics saw herself .
48,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,saw,herself,The beautician said that the mechanics saw herself . <eos>,The beautician said that the mechanics saw herself .
49,embed,local,1,a,none,none,librarian,beautician,had blamed,herself,The librarian said that the beautician had blamed herself . <eos>,The librarian said that the beautician had blamed herself .
49,embed,local,1,b,none,none,beautician,librarian,had blamed,herself,The beautician said that the librarian had blamed herself . <eos>,The beautician said that the librarian had blamed herself .
49,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had blamed,herself,The mechanics said that the librarian had blamed herself . <eos>,The mechanics said that the librarian had blamed herself .
49,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had blamed,herself,The mechanics said that the beautician had blamed herself . <eos>,The mechanics said that the beautician had blamed herself .
49,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had blamed,herself,The librarian said that the mechanics had blamed herself . <eos>,The librarian said that the mechanics had blamed herself .
49,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had blamed,herself,The beautician said that the mechanics had blamed herself . <eos>,The beautician said that the mechanics had blamed herself .
50,embed,local,1,a,none,none,librarian,beautician,had cut,herself,The librarian said that the beautician had cut herself . <eos>,The librarian said that the beautician had cut herself .
50,embed,local,1,b,none,none,beautician,librarian,had cut,herself,The beautician said that the librarian had cut herself . <eos>,The beautician said that the librarian had cut herself .
50,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had cut,herself,The mechanics said that the librarian had cut herself . <eos>,The mechanics said that the librarian had cut herself .
50,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had cut,herself,The mechanics said that the beautician had cut herself . <eos>,The mechanics said that the beautician had cut herself .
50,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had cut,herself,The librarian said that the mechanics had cut herself . <eos>,The librarian said that the mechanics had cut herself .
50,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had cut,herself,The beautician said that the mechanics had cut herself . <eos>,The beautician said that the mechanics had cut herself .
51,embed,local,1,a,none,none,librarian,beautician,had amused,herself,The librarian said that the beautician had amused herself . <eos>,The librarian said that the beautician had amused herself .
51,embed,local,1,b,none,none,beautician,librarian,had amused,herself,The beautician said that the librarian had amused herself . <eos>,The beautician said that the librarian had amused herself .
51,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had amused,herself,The mechanics said that the librarian had amused herself . <eos>,The mechanics said that the librarian had amused herself .
51,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had amused,herself,The mechanics said that the beautician had amused herself . <eos>,The mechanics said that the beautician had amused herself .
51,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had amused,herself,The librarian said that the mechanics had amused herself . <eos>,The librarian said that the mechanics had amused herself .
51,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had amused,herself,The beautician said that the mechanics had amused herself . <eos>,The beautician said that the mechanics had amused herself .
52,embed,local,1,a,none,none,librarian,beautician,had hurt,herself,The librarian said that the beautician had hurt herself . <eos>,The librarian said that the beautician had hurt herself .
52,embed,local,1,b,none,none,beautician,librarian,had hurt,herself,The beautician said that the librarian had hurt herself . <eos>,The beautician said that the librarian had hurt herself .
52,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had hurt,herself,The mechanics said that the librarian had hurt herself . <eos>,The mechanics said that the librarian had hurt herself .
52,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had hurt,herself,The mechanics said that the beautician had hurt herself . <eos>,The mechanics said that the beautician had hurt herself .
52,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had hurt,herself,The librarian said that the mechanics had hurt herself . <eos>,The librarian said that the mechanics had hurt herself .
52,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had hurt,herself,The beautician said that the mechanics had hurt herself . <eos>,The beautician said that the mechanics had hurt herself .
53,embed,local,1,a,none,none,librarian,beautician,had taught,herself,The librarian said that the beautician had taught herself . <eos>,The librarian said that the beautician had taught herself .
53,embed,local,1,b,none,none,beautician,librarian,had taught,herself,The beautician said that the librarian had taught herself . <eos>,The beautician said that the librarian had taught herself .
53,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had taught,herself,The mechanics said that the librarian had taught herself . <eos>,The mechanics said that the librarian had taught herself .
53,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had taught,herself,The mechanics said that the beautician had taught herself . <eos>,The mechanics said that the beautician had taught herself .
53,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had taught,herself,The librarian said that the mechanics had taught herself . <eos>,The librarian said that the mechanics had taught herself .
53,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had taught,herself,The beautician said that the mechanics had taught herself . <eos>,The beautician said that the mechanics had taught herself .
54,embed,local,1,a,none,none,librarian,beautician,had introduced,herself,The librarian said that the beautician had introduced herself . <eos>,The librarian said that the beautician had introduced herself .
54,embed,local,1,b,none,none,beautician,librarian,had introduced,herself,The beautician said that the librarian had introduced herself . <eos>,The beautician said that the librarian had introduced herself .
54,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had introduced,herself,The mechanics said that the librarian had introduced herself . <eos>,The mechanics said that the librarian had introduced herself .
54,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had introduced,herself,The mechanics said that the beautician had introduced herself . <eos>,The mechanics said that the beautician had introduced herself .
54,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had introduced,herself,The librarian said that the mechanics had introduced herself . <eos>,The librarian said that the mechanics had introduced herself .
54,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had introduced,herself,The beautician said that the mechanics had introduced herself . <eos>,The beautician said that the mechanics had introduced herself .
55,embed,local,1,a,none,none,librarian,beautician,had enjoyed,herself,The librarian said that the beautician had enjoyed herself . <eos>,The librarian said that the beautician had enjoyed herself .
55,embed,local,1,b,none,none,beautician,librarian,had enjoyed,herself,The beautician said that the librarian had enjoyed herself . <eos>,The beautician said that the librarian had enjoyed herself .
55,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had enjoyed,herself,The mechanics said that the librarian had enjoyed herself . <eos>,The mechanics said that the librarian had enjoyed herself .
55,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had enjoyed,herself,The mechanics said that the beautician had enjoyed herself . <eos>,The mechanics said that the beautician had enjoyed herself .
55,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had enjoyed,herself,The librarian said that the mechanics had enjoyed herself . <eos>,The librarian said that the mechanics had enjoyed herself .
55,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had enjoyed,herself,The beautician said that the mechanics had enjoyed herself . <eos>,The beautician said that the mechanics had enjoyed herself .
56,embed,local,1,a,none,none,librarian,beautician,had prepared,herself,The librarian said that the beautician had prepared herself . <eos>,The librarian said that the beautician had prepared herself .
56,embed,local,1,b,none,none,beautician,librarian,had prepared,herself,The beautician said that the librarian had prepared herself . <eos>,The beautician said that the librarian had prepared herself .
56,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had prepared,herself,The mechanics said that the librarian had prepared herself . <eos>,The mechanics said that the librarian had prepared herself .
56,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had prepared,herself,The mechanics said that the beautician had prepared herself . <eos>,The mechanics said that the beautician had prepared herself .
56,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had prepared,herself,The librarian said that the mechanics had prepared herself . <eos>,The librarian said that the mechanics had prepared herself .
56,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had prepared,herself,The beautician said that the mechanics had prepared herself . <eos>,The beautician said that the mechanics had prepared herself .
57,embed,local,1,a,none,none,librarian,beautician,had shouted,herself,The librarian said that the beautician had shouted herself . <eos>,The librarian said that the beautician had shouted herself .
57,embed,local,1,b,none,none,beautician,librarian,had shouted,herself,The beautician said that the librarian had shouted herself . <eos>,The beautician said that the librarian had shouted herself .
57,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had shouted,herself,The mechanics said that the librarian had shouted herself . <eos>,The mechanics said that the librarian had shouted herself .
57,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had shouted,herself,The mechanics said that the beautician had shouted herself . <eos>,The mechanics said that the beautician had shouted herself .
57,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had shouted,herself,The librarian said that the mechanics had shouted herself . <eos>,The librarian said that the mechanics had shouted herself .
57,embed,nonlocal,0,b,local_subj,gender,beautician,mechanics,had shouted,herself,The beautician said that the mechanics had shouted herself . <eos>,The beautician said that the mechanics had shouted herself .
58,embed,local,1,a,none,none,librarian,beautician,had washed,herself,The librarian said that the beautician had washed herself . <eos>,The librarian said that the beautician had washed herself .
58,embed,local,1,b,none,none,beautician,librarian,had washed,herself,The beautician said that the librarian had washed herself . <eos>,The beautician said that the librarian had washed herself .
58,embed,local,1,a,nonlocal_subj,gender,mechanics,librarian,had washed,herself,The mechanics said that the librarian had washed herself . <eos>,The mechanics said that the librarian had washed herself .
58,embed,local,1,b,nonlocal_subj,gender,mechanics,beautician,had washed,herself,The mechanics said that the beautician had washed herself . <eos>,The mechanics said that the beautician had washed herself .
58,embed,nonlocal,0,a,local_subj,gender,librarian,mechanics,had washed,herself,The librarian said that the mechanics had washed herself . <eos>,The librarian said that the mechanics had washed herself .
