item,clause_type,locality,grammatical,counterbalance,mismatch_position,mismatch_feature,nonlocal_subj,local_sub,verb,pronoun,sentence,sentence_no_eos
17,embed,local,1,b,none,none,surgeon,mechanic,congratulated,herself,The surgeon said that the mechanic congratulated herself . <eos>,The surgeon said that the mechanic congratulated herself .
17,embed,local,1,c,none,none,banker,surgeon,congratulated,herself,The banker said that the surgeon congratulated herself . <eos>,The banker said that the surgeon congratulated herself .
17,embed,local,1,d,none,none,surgeon,banker,congratulated,herself,The surgeon said that the banker congratulated herself . <eos>,The surgeon said that the banker congratulated herself .
17,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,congratulated,herself,The mechanics said that the surgeon congratulated herself . <eos>,The mechanics said that the surgeon congratulated herself .
17,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,congratulated,herself,The surgeons said that the mechanic congratulated herself . <eos>,The surgeons said that the mechanic congratulated herself .
17,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,congratulated,herself,The bankers said that the surgeon congratulated herself . <eos>,The bankers said that the surgeon congratulated herself .
17,embed,local,1,d,nonlocal_subj,number,surgeons,banker,congratulated,herself,The surgeons said that the banker congratulated herself . <eos>,The surgeons said that the banker congratulated herself .
17,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,congratulated,herself,The mechanic said that the surgeons congratulated herself . <eos>,The mechanic said that the surgeons congratulated herself .
17,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,congratulated,herself,The surgeon said that the mechanics congratulated herself . <eos>,The surgeon said that the mechanics congratulated herself .
17,embed,nonlocal,0,c,local_subj,number,banker,surgeons,congratulated,herself,The banker said that the surgeons congratulated herself . <eos>,The banker said that the surgeons congratulated herself .
17,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,congratulated,herself,The surgeon said that the bankers congratulated herself . <eos>,The surgeon said that the bankers congratulated herself .
18,embed,local,1,a,none,none,mechanic,surgeon,embarrassed,herself,The mechanic said that the surgeon embarrassed herself . <eos>,The mechanic said that the surgeon embarrassed herself .
18,embed,local,1,b,none,none,surgeon,mechanic,embarrassed,herself,The surgeon said that the mechanic embarrassed herself . <eos>,The surgeon said that the mechanic embarrassed herself .
18,embed,local,1,c,none,none,banker,surgeon,embarrassed,herself,The banker said that the surgeon embarrassed herself . <eos>,The banker said that the surgeon embarrassed herself .
18,embed,local,1,d,none,none,surgeon,banker,embarrassed,herself,The surgeon said that the banker embarrassed herself . <eos>,The surgeon said that the banker embarrassed herself .
18,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,embarrassed,herself,The mechanics said that the surgeon embarrassed herself . <eos>,The mechanics said that the surgeon embarrassed herself .
18,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,embarrassed,herself,The surgeons said that the mechanic embarrassed herself . <eos>,The surgeons said that the mechanic embarrassed herself .
18,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,embarrassed,herself,The bankers said that the surgeon embarrassed herself . <eos>,The bankers said that the surgeon embarrassed herself .
18,embed,local,1,d,nonlocal_subj,number,surgeons,banker,embarrassed,herself,The surgeons said that the banker embarrassed herself . <eos>,The surgeons said that the banker embarrassed herself .
18,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,embarrassed,herself,The mechanic said that the surgeons embarrassed herself . <eos>,The mechanic said that the surgeons embarrassed herself .
18,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,embarrassed,herself,The surgeon said that the mechanics embarrassed herself . <eos>,The surgeon said that the mechanics embarrassed herself .
18,embed,nonlocal,0,c,local_subj,number,banker,surgeons,embarrassed,herself,The banker said that the surgeons embarrassed herself . <eos>,The banker said that the surgeons embarrassed herself .
18,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,embarrassed,herself,The surgeon said that the bankers embarrassed herself . <eos>,The surgeon said that the bankers embarrassed herself .
19,embed,local,1,a,none,none,mechanic,surgeon,disguised,herself,The mechanic said that the surgeon disguised herself . <eos>,The mechanic said that the surgeon disguised herself .
19,embed,local,1,b,none,none,surgeon,mechanic,disguised,herself,The surgeon said that the mechanic disguised herself . <eos>,The surgeon said that the mechanic disguised herself .
19,embed,local,1,c,none,none,banker,surgeon,disguised,herself,The banker said that the surgeon disguised herself . <eos>,The banker said that the surgeon disguised herself .
19,embed,local,1,d,none,none,surgeon,banker,disguised,herself,The surgeon said that the banker disguised herself . <eos>,The surgeon said that the banker disguised herself .
19,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,disguised,herself,The mechanics said that the surgeon disguised herself . <eos>,The mechanics said that the surgeon disguised herself .
19,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,disguised,herself,The surgeons said that the mechanic disguised herself . <eos>,The surgeons said that the mechanic disguised herself .
19,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,disguised,herself,The bankers said that the surgeon disguised herself . <eos>,The bankers said that the surgeon disguised herself .
19,embed,local,1,d,nonlocal_subj,number,surgeons,banker,disguised,herself,The surgeons said that the banker disguised herself . <eos>,The surgeons said that the banker disguised herself .
19,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,disguised,herself,The mechanic said that the surgeons disguised herself . <eos>,The mechanic said that the surgeons disguised herself .
19,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,disguised,herself,The surgeon said that the mechanics disguised herself . <eos>,The surgeon said that the mechanics disguised herself .
19,embed,nonlocal,0,c,local_subj,number,banker,surgeons,disguised,herself,The banker said that the surgeons disguised herself . <eos>,The banker said that the surgeons disguised herself .
19,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,disguised,herself,The surgeon said that the bankers disguised herself . <eos>,The surgeon said that the bankers disguised herself .
20,embed,local,1,a,none,none,mechanic,surgeon,hated,herself,The mechanic said that the surgeon hated herself . <eos>,The mechanic said that the surgeon hated herself .
20,embed,local,1,b,none,none,surgeon,mechanic,hated,herself,The surgeon said that the mechanic hated herself . <eos>,The surgeon said that the mechanic hated herself .
20,embed,local,1,c,none,none,banker,surgeon,hated,herself,The banker said that the surgeon hated herself . <eos>,The banker said that the surgeon hated herself .
20,embed,local,1,d,none,none,surgeon,banker,hated,herself,The surgeon said that the banker hated herself . <eos>,The surgeon said that the banker hated herself .
20,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,hated,herself,The mechanics said that the surgeon hated herself . <eos>,The mechanics said that the surgeon hated herself .
20,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,hated,herself,The surgeons said that the mechanic hated herself . <eos>,The surgeons said that the mechanic hated herself .
20,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,hated,herself,The bankers said that the surgeon hated herself . <eos>,The bankers said that the surgeon hated herself .
20,embed,local,1,d,nonlocal_subj,number,surgeons,banker,hated,herself,The surgeons said that the banker hated herself . <eos>,The surgeons said that the banker hated herself .
20,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,hated,herself,The mechanic said that the surgeons hated herself . <eos>,The mechanic said that the surgeons hated herself .
20,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,hated,herself,The surgeon said that the mechanics hated herself . <eos>,The surgeon said that the mechanics hated herself .
20,embed,nonlocal,0,c,local_subj,number,banker,surgeons,hated,herself,The banker said that the surgeons hated herself . <eos>,The banker said that the surgeons hated herself .
20,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,hated,herself,The surgeon said that the bankers hated herself . <eos>,The surgeon said that the bankers hated herself .
21,embed,local,1,a,none,none,mechanic,surgeon,doubted,herself,The mechanic said that the surgeon doubted herself . <eos>,The mechanic said that the surgeon doubted herself .
21,embed,local,1,b,none,none,surgeon,mechanic,doubted,herself,The surgeon said that the mechanic doubted herself . <eos>,The surgeon said that the mechanic doubted herself .
21,embed,local,1,c,none,none,banker,surgeon,doubted,herself,The banker said that the surgeon doubted herself . <eos>,The banker said that the surgeon doubted herself .
21,embed,local,1,d,none,none,surgeon,banker,doubted,herself,The surgeon said that the banker doubted herself . <eos>,The surgeon said that the banker doubted herself .
21,embed,local,1,a,nonlocal_subj,number,mechanics,surgeon,doubted,herself,The mechanics said that the surgeon doubted herself . <eos>,The mechanics said that the surgeon doubted herself .
21,embed,local,1,b,nonlocal_subj,number,surgeons,mechanic,doubted,herself,The surgeons said that the mechanic doubted herself . <eos>,The surgeons said that the mechanic doubted herself .
21,embed,local,1,c,nonlocal_subj,number,bankers,surgeon,doubted,herself,The bankers said that the surgeon doubted herself . <eos>,The bankers said that the surgeon doubted herself .
21,embed,local,1,d,nonlocal_subj,number,surgeons,banker,doubted,herself,The surgeons said that the banker doubted herself . <eos>,The surgeons said that the banker doubted herself .
21,embed,nonlocal,0,a,local_subj,number,mechanic,surgeons,doubted,herself,The mechanic said that the surgeons doubted herself . <eos>,The mechanic said that the surgeons doubted herself .
21,embed,nonlocal,0,b,local_subj,number,surgeon,mechanics,doubted,herself,The surgeon said that the mechanics doubted herself . <eos>,The surgeon said that the mechanics doubted herself .
21,embed,nonlocal,0,c,local_subj,number,banker,surgeons,doubted,herself,The banker said that the surgeons doubted herself . <eos>,The banker said that the surgeons doubted herself .
21,embed,nonlocal,0,d,local_subj,number,surgeon,bankers,doubted,herself,The surgeon said that the bankers doubted herself . <eos>,The surgeon said that the bankers doubted herself .
22,embed,local,1,a,none,none,mechanic,farmer,hurt,herself,The mechanic said that the farmer hurt herself . <eos>,The mechanic said that the farmer hurt herself .
22,embed,local,1,b,none,none,farmer,mechanic,hurt,herself,The farmer said that the mechanic hurt herself . <eos>,The farmer said that the mechanic hurt herself .
22,embed,local,1,c,none,none,banker,farmer,hurt,herself,The banker said that the farmer hurt herself . <eos>,The banker said that the farmer hurt herself .
22,embed,local,1,d,none,none,farmer,banker,hurt,herself,The farmer said that the banker hurt herself . <eos>,The farmer said that the banker hurt herself .
22,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,hurt,herself,The mechanics said that the farmer hurt herself . <eos>,The mechanics said that the farmer hurt herself .
22,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,hurt,herself,The farmers said that the mechanic hurt herself . <eos>,The farmers said that the mechanic hurt herself .
22,embed,local,1,c,nonlocal_subj,number,bankers,farmer,hurt,herself,The bankers said that the farmer hurt herself . <eos>,The bankers said that the farmer hurt herself .
22,embed,local,1,d,nonlocal_subj,number,farmers,banker,hurt,herself,The farmers said that the banker hurt herself . <eos>,The farmers said that the banker hurt herself .
22,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,hurt,herself,The mechanic said that the farmers hurt herself . <eos>,The mechanic said that the farmers hurt herself .
22,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,hurt,herself,The farmer said that the mechanics hurt herself . <eos>,The farmer said that the mechanics hurt herself .
22,embed,nonlocal,0,c,local_subj,number,banker,farmers,hurt,herself,The banker said that the farmers hurt herself . <eos>,The banker said that the farmers hurt herself .
22,embed,nonlocal,0,d,local_subj,number,farmer,bankers,hurt,herself,The farmer said that the bankers hurt herself . <eos>,The farmer said that the bankers hurt herself .
23,embed,local,1,a,none,none,mechanic,farmer,injured,herself,The mechanic said that the farmer injured herself . <eos>,The mechanic said that the farmer injured herself .
23,embed,local,1,b,none,none,farmer,mechanic,injured,herself,The farmer said that the mechanic injured herself . <eos>,The farmer said that the mechanic injured herself .
23,embed,local,1,c,none,none,banker,farmer,injured,herself,The banker said that the farmer injured herself . <eos>,The banker said that the farmer injured herself .
23,embed,local,1,d,none,none,farmer,banker,injured,herself,The farmer said that the banker injured herself . <eos>,The farmer said that the banker injured herself .
23,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,injured,herself,The mechanics said that the farmer injured herself . <eos>,The mechanics said that the farmer injured herself .
23,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,injured,herself,The farmers said that the mechanic injured herself . <eos>,The farmers said that the mechanic injured herself .
23,embed,local,1,c,nonlocal_subj,number,bankers,farmer,injured,herself,The bankers said that the farmer injured herself . <eos>,The bankers said that the farmer injured herself .
23,embed,local,1,d,nonlocal_subj,number,farmers,banker,injured,herself,The farmers said that the banker injured herself . <eos>,The farmers said that the banker injured herself .
23,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,injured,herself,The mechanic said that the farmers injured herself . <eos>,The mechanic said that the farmers injured herself .
23,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,injured,herself,The farmer said that the mechanics injured herself . <eos>,The farmer said that the mechanics injured herself .
23,embed,nonlocal,0,c,local_subj,number,banker,farmers,injured,herself,The banker said that the farmers injured herself . <eos>,The banker said that the farmers injured herself .
23,embed,nonlocal,0,d,local_subj,number,farmer,bankers,injured,herself,The farmer said that the bankers injured herself . <eos>,The farmer said that the bankers injured herself .
24,embed,local,1,a,none,none,mechanic,farmer,congratulated,herself,The mechanic said that the farmer congratulated herself . <eos>,The mechanic said that the farmer congratulated herself .
24,embed,local,1,b,none,none,farmer,mechanic,congratulated,herself,The farmer said that the mechanic congratulated herself . <eos>,The farmer said that the mechanic congratulated herself .
24,embed,local,1,c,none,none,banker,farmer,congratulated,herself,The banker said that the farmer congratulated herself . <eos>,The banker said that the farmer congratulated herself .
24,embed,local,1,d,none,none,farmer,banker,congratulated,herself,The farmer said that the banker congratulated herself . <eos>,The farmer said that the banker congratulated herself .
24,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,congratulated,herself,The mechanics said that the farmer congratulated herself . <eos>,The mechanics said that the farmer congratulated herself .
24,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,congratulated,herself,The farmers said that the mechanic congratulated herself . <eos>,The farmers said that the mechanic congratulated herself .
24,embed,local,1,c,nonlocal_subj,number,bankers,farmer,congratulated,herself,The bankers said that the farmer congratulated herself . <eos>,The bankers said that the farmer congratulated herself .
24,embed,local,1,d,nonlocal_subj,number,farmers,banker,congratulated,herself,The farmers said that the banker congratulated herself . <eos>,The farmers said that the banker congratulated herself .
24,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,congratulated,herself,The mechanic said that the farmers congratulated herself . <eos>,The mechanic said that the farmers congratulated herself .
24,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,congratulated,herself,The farmer said that the mechanics congratulated herself . <eos>,The farmer said that the mechanics congratulated herself .
24,embed,nonlocal,0,c,local_subj,number,banker,farmers,congratulated,herself,The banker said that the farmers congratulated herself . <eos>,The banker said that the farmers congratulated herself .
24,embed,nonlocal,0,d,local_subj,number,farmer,bankers,congratulated,herself,The farmer said that the bankers congratulated herself . <eos>,The farmer said that the bankers congratulated herself .
25,embed,local,1,a,none,none,mechanic,farmer,embarrassed,herself,The mechanic said that the farmer embarrassed herself . <eos>,The mechanic said that the farmer embarrassed herself .
25,embed,local,1,b,none,none,farmer,mechanic,embarrassed,herself,The farmer said that the mechanic embarrassed herself . <eos>,The farmer said that the mechanic embarrassed herself .
25,embed,local,1,c,none,none,banker,farmer,embarrassed,herself,The banker said that the farmer embarrassed herself . <eos>,The banker said that the farmer embarrassed herself .
25,embed,local,1,d,none,none,farmer,banker,embarrassed,herself,The farmer said that the banker embarrassed herself . <eos>,The farmer said that the banker embarrassed herself .
25,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,embarrassed,herself,The mechanics said that the farmer embarrassed herself . <eos>,The mechanics said that the farmer embarrassed herself .
25,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,embarrassed,herself,The farmers said that the mechanic embarrassed herself . <eos>,The farmers said that the mechanic embarrassed herself .
25,embed,local,1,c,nonlocal_subj,number,bankers,farmer,embarrassed,herself,The bankers said that the farmer embarrassed herself . <eos>,The bankers said that the farmer embarrassed herself .
25,embed,local,1,d,nonlocal_subj,number,farmers,banker,embarrassed,herself,The farmers said that the banker embarrassed herself . <eos>,The farmers said that the banker embarrassed herself .
25,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,embarrassed,herself,The mechanic said that the farmers embarrassed herself . <eos>,The mechanic said that the farmers embarrassed herself .
25,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,embarrassed,herself,The farmer said that the mechanics embarrassed herself . <eos>,The farmer said that the mechanics embarrassed herself .
25,embed,nonlocal,0,c,local_subj,number,banker,farmers,embarrassed,herself,The banker said that the farmers embarrassed herself . <eos>,The banker said that the farmers embarrassed herself .
25,embed,nonlocal,0,d,local_subj,number,farmer,bankers,embarrassed,herself,The farmer said that the bankers embarrassed herself . <eos>,The farmer said that the bankers embarrassed herself .
26,embed,local,1,a,none,none,mechanic,farmer,disguised,herself,The mechanic said that the farmer disguised herself . <eos>,The mechanic said that the farmer disguised herself .
26,embed,local,1,b,none,none,farmer,mechanic,disguised,herself,The farmer said that the mechanic disguised herself . <eos>,The farmer said that the mechanic disguised herself .
26,embed,local,1,c,none,none,banker,farmer,disguised,herself,The banker said that the farmer disguised herself . <eos>,The banker said that the farmer disguised herself .
26,embed,local,1,d,none,none,farmer,banker,disguised,herself,The farmer said that the banker disguised herself . <eos>,The farmer said that the banker disguised herself .
26,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,disguised,herself,The mechanics said that the farmer disguised herself . <eos>,The mechanics said that the farmer disguised herself .
26,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,disguised,herself,The farmers said that the mechanic disguised herself . <eos>,The farmers said that the mechanic disguised herself .
26,embed,local,1,c,nonlocal_subj,number,bankers,farmer,disguised,herself,The bankers said that the farmer disguised herself . <eos>,The bankers said that the farmer disguised herself .
26,embed,local,1,d,nonlocal_subj,number,farmers,banker,disguised,herself,The farmers said that the banker disguised herself . <eos>,The farmers said that the banker disguised herself .
26,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,disguised,herself,The mechanic said that the farmers disguised herself . <eos>,The mechanic said that the farmers disguised herself .
26,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,disguised,herself,The farmer said that the mechanics disguised herself . <eos>,The farmer said that the mechanics disguised herself .
26,embed,nonlocal,0,c,local_subj,number,banker,farmers,disguised,herself,The banker said that the farmers disguised herself . <eos>,The banker said that the farmers disguised herself .
26,embed,nonlocal,0,d,local_subj,number,farmer,bankers,disguised,herself,The farmer said that the bankers disguised herself . <eos>,The farmer said that the bankers disguised herself .
27,embed,local,1,a,none,none,mechanic,farmer,hated,herself,The mechanic said that the farmer hated herself . <eos>,The mechanic said that the farmer hated herself .
27,embed,local,1,b,none,none,farmer,mechanic,hated,herself,The farmer said that the mechanic hated herself . <eos>,The farmer said that the mechanic hated herself .
27,embed,local,1,c,none,none,banker,farmer,hated,herself,The banker said that the farmer hated herself . <eos>,The banker said that the farmer hated herself .
27,embed,local,1,d,none,none,farmer,banker,hated,herself,The farmer said that the banker hated herself . <eos>,The farmer said that the banker hated herself .
27,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,hated,herself,The mechanics said that the farmer hated herself . <eos>,The mechanics said that the farmer hated herself .
27,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,hated,herself,The farmers said that the mechanic hated herself . <eos>,The farmers said that the mechanic hated herself .
27,embed,local,1,c,nonlocal_subj,number,bankers,farmer,hated,herself,The bankers said that the farmer hated herself . <eos>,The bankers said that the farmer hated herself .
27,embed,local,1,d,nonlocal_subj,number,farmers,banker,hated,herself,The farmers said that the banker hated herself . <eos>,The farmers said that the banker hated herself .
27,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,hated,herself,The mechanic said that the farmers hated herself . <eos>,The mechanic said that the farmers hated herself .
27,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,hated,herself,The farmer said that the mechanics hated herself . <eos>,The farmer said that the mechanics hated herself .
27,embed,nonlocal,0,c,local_subj,number,banker,farmers,hated,herself,The banker said that the farmers hated herself . <eos>,The banker said that the farmers hated herself .
27,embed,nonlocal,0,d,local_subj,number,farmer,bankers,hated,herself,The farmer said that the bankers hated herself . <eos>,The farmer said that the bankers hated herself .
28,embed,local,1,a,none,none,mechanic,farmer,doubted,herself,The mechanic said that the farmer doubted herself . <eos>,The mechanic said that the farmer doubted herself .
28,embed,local,1,b,none,none,farmer,mechanic,doubted,herself,The farmer said that the mechanic doubted herself . <eos>,The farmer said that the mechanic doubted herself .
28,embed,local,1,c,none,none,banker,farmer,doubted,herself,The banker said that the farmer doubted herself . <eos>,The banker said that the farmer doubted herself .
28,embed,local,1,d,none,none,farmer,banker,doubted,herself,The farmer said that the banker doubted herself . <eos>,The farmer said that the banker doubted herself .
28,embed,local,1,a,nonlocal_subj,number,mechanics,farmer,doubted,herself,The mechanics said that the farmer doubted herself . <eos>,The mechanics said that the farmer doubted herself .
28,embed,local,1,b,nonlocal_subj,number,farmers,mechanic,doubted,herself,The farmers said that the mechanic doubted herself . <eos>,The farmers said that the mechanic doubted herself .
28,embed,local,1,c,nonlocal_subj,number,bankers,farmer,doubted,herself,The bankers said that the farmer doubted herself . <eos>,The bankers said that the farmer doubted herself .
28,embed,local,1,d,nonlocal_subj,number,farmers,banker,doubted,herself,The farmers said that the banker doubted herself . <eos>,The farmers said that the banker doubted herself .
28,embed,nonlocal,0,a,local_subj,number,mechanic,farmers,doubted,herself,The mechanic said that the farmers doubted herself . <eos>,The mechanic said that the farmers doubted herself .
28,embed,nonlocal,0,b,local_subj,number,farmer,mechanics,doubted,herself,The farmer said that the mechanics doubted herself . <eos>,The farmer said that the mechanics doubted herself .
28,embed,nonlocal,0,c,local_subj,number,banker,farmers,doubted,herself,The banker said that the farmers doubted herself . <eos>,The banker said that the farmers doubted herself .
28,embed,nonlocal,0,d,local_subj,number,farmer,bankers,doubted,herself,The farmer said that the bankers doubted herself . <eos>,The farmer said that the bankers doubted herself .
29,embed,local,1,a,none,none,mechanic,manager,hurt,herself,The mechanic said that the manager hurt herself . <eos>,The mechanic said that the manager hurt herself .
29,embed,local,1,b,none,none,manager,mechanic,hurt,herself,The manager said that the mechanic hurt herself . <eos>,The manager said that the mechanic hurt herself .
29,embed,local,1,c,none,none,banker,manager,hurt,herself,The banker said that the manager hurt herself . <eos>,The banker said that the manager hurt herself .
29,embed,local,1,d,none,none,manager,banker,hurt,herself,The manager said that the banker hurt herself . <eos>,The manager said that the banker hurt herself .
29,embed,local,1,a,nonlocal_subj,number,mechanics,manager,hurt,herself,The mechanics said that the manager hurt herself . <eos>,The mechanics said that the manager hurt herself .
29,embed,local,1,b,nonlocal_subj,number,managers,mechanic,hurt,herself,The managers said that the mechanic hurt herself . <eos>,The managers said that the mechanic hurt herself .
29,embed,local,1,c,nonlocal_subj,number,bankers,manager,hurt,herself,The bankers said that the manager hurt herself . <eos>,The bankers said that the manager hurt herself .
29,embed,local,1,d,nonlocal_subj,number,managers,banker,hurt,herself,The managers said that the banker hurt herself . <eos>,The managers said that the banker hurt herself .
29,embed,nonlocal,0,a,local_subj,number,mechanic,managers,hurt,herself,The mechanic said that the managers hurt herself . <eos>,The mechanic said that the managers hurt herself .
29,embed,nonlocal,0,b,local_subj,number,manager,mechanics,hurt,herself,The manager said that the mechanics hurt herself . <eos>,The manager said that the mechanics hurt herself .
29,embed,nonlocal,0,c,local_subj,number,banker,managers,hurt,herself,The banker said that the managers hurt herself . <eos>,The banker said that the managers hurt herself .
29,embed,nonlocal,0,d,local_subj,number,manager,bankers,hurt,herself,The manager said that the bankers hurt herself . <eos>,The manager said that the bankers hurt herself .
30,embed,local,1,a,none,none,mechanic,manager,injured,herself,The mechanic said that the manager injured herself . <eos>,The mechanic said that the manager injured herself .
30,embed,local,1,b,none,none,manager,mechanic,injured,herself,The manager said that the mechanic injured herself . <eos>,The manager said that the mechanic injured herself .
30,embed,local,1,c,none,none,banker,manager,injured,herself,The banker said that the manager injured herself . <eos>,The banker said that the manager injured herself .
30,embed,local,1,d,none,none,manager,banker,injured,herself,The manager said that the banker injured herself . <eos>,The manager said that the banker injured herself .
30,embed,local,1,a,nonlocal_subj,number,mechanics,manager,injured,herself,The mechanics said that the manager injured herself . <eos>,The mechanics said that the manager injured herself .
30,embed,local,1,b,nonlocal_subj,number,managers,mechanic,injured,herself,The managers said that the mechanic injured herself . <eos>,The managers said that the mechanic injured herself .
30,embed,local,1,c,nonlocal_subj,number,bankers,manager,injured,herself,The bankers said that the manager injured herself . <eos>,The bankers said that the manager injured herself .
30,embed,local,1,d,nonlocal_subj,number,managers,banker,injured,herself,The managers said that the banker injured herself . <eos>,The managers said that the banker injured herself .
30,embed,nonlocal,0,a,local_subj,number,mechanic,managers,injured,herself,The mechanic said that the managers injured herself . <eos>,The mechanic said that the managers injured herself .
30,embed,nonlocal,0,b,local_subj,number,manager,mechanics,injured,herself,The manager said that the mechanics injured herself . <eos>,The manager said that the mechanics injured herself .
30,embed,nonlocal,0,c,local_subj,number,banker,managers,injured,herself,The banker said that the managers injured herself . <eos>,The banker said that the managers injured herself .
30,embed,nonlocal,0,d,local_subj,number,manager,bankers,injured,herself,The manager said that the bankers injured herself . <eos>,The manager said that the bankers injured herself .
31,embed,local,1,a,none,none,mechanic,manager,congratulated,herself,The mechanic said that the manager congratulated herself . <eos>,The mechanic said that the manager congratulated herself .
31,embed,local,1,b,none,none,manager,mechanic,congratulated,herself,The manager said that the mechanic congratulated herself . <eos>,The manager said that the mechanic congratulated herself .
31,embed,local,1,c,none,none,banker,manager,congratulated,herself,The banker said that the manager congratulated herself . <eos>,The banker said that the manager congratulated herself .
31,embed,local,1,d,none,none,manager,banker,congratulated,herself,The manager said that the banker congratulated herself . <eos>,The manager said that the banker congratulated herself .
31,embed,local,1,a,nonlocal_subj,number,mechanics,manager,congratulated,herself,The mechanics said that the manager congratulated herself . <eos>,The mechanics said that the manager congratulated herself .
31,embed,local,1,b,nonlocal_subj,number,managers,mechanic,congratulated,herself,The managers said that the mechanic congratulated herself . <eos>,The managers said that the mechanic congratulated herself .
31,embed,local,1,c,nonlocal_subj,number,bankers,manager,congratulated,herself,The bankers said that the manager congratulated herself . <eos>,The bankers said that the manager congratulated herself .
31,embed,local,1,d,nonlocal_subj,number,managers,banker,congratulated,herself,The managers said that the banker congratulated herself . <eos>,The managers said that the banker congratulated herself .
31,embed,nonlocal,0,a,local_subj,number,mechanic,managers,congratulated,herself,The mechanic said that the managers congratulated herself . <eos>,The mechanic said that the managers congratulated herself .
31,embed,nonlocal,0,b,local_subj,number,manager,mechanics,congratulated,herself,The manager said that the mechanics congratulated herself . <eos>,The manager said that the mechanics congratulated herself .
31,embed,nonlocal,0,c,local_subj,number,banker,managers,congratulated,herself,The banker said that the managers congratulated herself . <eos>,The banker said that the managers congratulated herself .
31,embed,nonlocal,0,d,local_subj,number,manager,bankers,congratulated,herself,The manager said that the bankers congratulated herself . <eos>,The manager said that the bankers congratulated herself .
32,embed,local,1,a,none,none,mechanic,manager,embarrassed,herself,The mechanic said that the manager embarrassed herself . <eos>,The mechanic said that the manager embarrassed herself .
32,embed,local,1,b,none,none,manager,mechanic,embarrassed,herself,The manager said that the mechanic embarrassed herself . <eos>,The manager said that the mechanic embarrassed herself .
32,embed,local,1,c,none,none,banker,manager,embarrassed,herself,The banker said that the manager embarrassed herself . <eos>,The banker said that the manager embarrassed herself .
32,embed,local,1,d,none,none,manager,banker,embarrassed,herself,The manager said that the banker embarrassed herself . <eos>,The manager said that the banker embarrassed herself .
32,embed,local,1,a,nonlocal_subj,number,mechanics,manager,embarrassed,herself,The mechanics said that the manager embarrassed herself . <eos>,The mechanics said that the manager embarrassed herself .
32,embed,local,1,b,nonlocal_subj,number,managers,mechanic,embarrassed,herself,The managers said that the mechanic embarrassed herself . <eos>,The managers said that the mechanic embarrassed herself .
32,embed,local,1,c,nonlocal_subj,number,bankers,manager,embarrassed,herself,The bankers said that the manager embarrassed herself . <eos>,The bankers said that the manager embarrassed herself .
32,embed,local,1,d,nonlocal_subj,number,managers,banker,embarrassed,herself,The managers said that the banker embarrassed herself . <eos>,The managers said that the banker embarrassed herself .
